類別,建築物名稱,電腦編號,村里別,地址,"地下樓 層數","可容納 人數",派出所,備註,經度,緯度
大樓,金門華夏,D104000080,溪福里,新北市板橋區溪福里金門街328號,1.0,81.0,沙崙派出所,,121.428385,24.984857
大樓,板橋學園,D104000081,溪福里,新北市板橋區溪福里金門街421巷1號,1.0,1122.0,沙崙派出所,,121.427498,24.983539
公寓,公寓,D104000082,溪福里,新北市板橋區溪福里金門街369巷42弄2號,1.0,177.0,沙崙派出所,,121.428243,24.982779
大樓,榮華社區,D104000083,崑崙里,新北市板橋區崑崙里大觀路三段160巷27號,1.0,961.0,沙崙派出所,,121.430423,24.993747
大樓,興頤園社區,D104000084,堂春里,新北市板橋區堂春里溪北路166號,2.0,528.0,沙崙派出所,,121.430769,24.987998
大樓,玉平雙公園社區,D104000085,溪福里,新北市板橋區溪福里篤行路三段66號,1.0,709.0,沙崙派出所,,121.427123,24.985786
大樓,陽光庭園社區,D104000086,崑崙里,新北市板橋區崑崙里大觀路三段212巷38號,1.0,1145.0,沙崙派出所,,121.42973,24.993123
大樓,江山美人社區,D104000087,崑崙里,新北市板橋區崑崙里大觀路三段160巷34弄5號,2.0,1097.0,沙崙派出所,,121.43015,24.994357
大樓,全家福社區,D104000088,成和里,新北市板橋區成和里金門街215巷21號,1.0,506.0,沙崙派出所,,121.433122,24.990167
大樓,富貴社區,D104000089,崑崙里,新北市板橋區崑崙里大觀路三段160巷11弄2號,1.0,1418.0,沙崙派出所,,121.431021,24.993434
大樓,板橋仕社區,D104000092,崑崙里,新北市板橋區崑崙里大觀路三段50巷81號,1.0,611.0,沙崙派出所,,121.431381,24.996321
大樓,金美滿,D104000093,溪北里,新北市板橋區溪北里滿平街75號,1.0,756.0,沙崙派出所,,121.427835,24.989065
大樓,溪城社區,D104000094,溪福里,新北市板橋區溪福里溪城路91號,2.0,815.0,沙崙派出所,,121.427224,24.983169
大樓,溪崑華夏社區,D104000096,崑崙里,新北市板橋區崑崙里金門街106號,1.0,272.0,沙崙派出所,,121.433023,24.992204
大樓,新家社區,D104000097,崑崙里,新北市板橋區崑崙里沙崙街31號,1.0,272.0,沙崙派出所,,121.430822,24.99428
大樓,永貫傑座社區,D104000098,崑崙里,新北市板橋區崑崙里篤行路二段113號,1.0,15.0,沙崙派出所,,121.431467,24.991009
大樓,大樓,D104000099,崑崙里,新北市板橋區崑崙里存德街64號,2.0,286.0,沙崙派出所,,121.431056,24.99132
大樓,米蘭小鎮B區社區,D104000100,溪福里,新北市板橋區溪福里金門街351號,1.0,486.0,沙崙派出所,,121.428895,24.985169
大樓,大樓,D104000101,溪福里,新北市板橋區溪福里篤行路三段2號,1.0,486.0,沙崙派出所,,121.42925,24.987915
大樓,大樓,D104000102,溪北里,新北市板橋區溪北里溪崑二街64號,1.0,59.0,沙崙派出所,,121.42788,24.99047
大樓,玉平三公園社區,D104000103,溪福里,新北市板橋區溪福里篤行路三段67號,2.0,847.0,沙崙派出所,,121.427545,24.985659
大樓,米蘭小鎮A區,D104000104,溪福里,新北市板橋區溪福里金門街312號,2.0,563.0,沙崙派出所,,121.428741,24.985226
大樓,板橋學園三期,D104000105,溪福里,新北市板橋區溪福里金門街405號,2.0,824.0,沙崙派出所,,121.427464,24.983964
大樓,溪北地王社區,D104000106,溪北里,新北市板橋區溪北里溪北路8號,1.0,453.0,沙崙派出所,,121.426557,24.990453
大樓,公園王A區,D104000107,溪洲里,新北市板橋區溪洲里溪崑二街130巷2號,2.0,2807.0,沙崙派出所,,121.42566,24.988009
大樓,公園王B區,D104000108,溪洲里,新北市板橋區溪洲里溪崑二街130巷1號,2.0,513.0,沙崙派出所,,121.425448,24.988012
大樓,碧瑤江山第四期社區,D104000109,溪福里,新北市板橋區溪福里金門街356號,2.0,2430.0,沙崙派出所,,121.427611,24.984252
大樓,金門花園社區,D104000110,成和里,新北市板橋區成和里金門街31巷2號,2.0,2378.0,沙崙派出所,,121.433456,24.9938
大樓,松都日麗社區,D104000111,溪福里,新北市板橋區溪福里金門街324巷6號,1.0,431.0,沙崙派出所,,121.428348,24.985179
大樓,大樓,D104000112,堂春里,新北市板橋區堂春里金門街253巷16弄13號,2.0,472.0,沙崙派出所,,121.432753,24.987759
大樓,富家園社區,D104000113,堂春里,新北市板橋區堂春里金門街215-1號,1.0,105.0,沙崙派出所,,121.432563,24.989935
大樓,艾菲爾社區,D104000114,溪福里,新北市板橋區溪福里篤行路三段81號,1.0,2388.0,沙崙派出所,,121.426978,24.985026
大樓,大樓,D104000115,成和里,新北市板橋區成和里金門街43號,1.0,428.0,沙崙派出所,,121.433368,24.993588
大樓,艾菲爾社區B區,D104000116,溪福里,新北市板橋區溪福里篤行路三段88號,2.0,563.0,沙崙派出所,,121.426312,24.984947
大樓,台北紅不讓社區,D104000117,溪福里,新北市板橋區溪福里篤行路三段43號,1.0,88.0,沙崙派出所,,121.428289,24.986634
大樓,篤行社區,D104000119,崑崙里,新北市板橋區崑崙里篤行路一段30號,2.0,77.0,沙崙派出所,,121.431845,24.994092
大樓,松都風和社區,D104000121,溪福里,新北市板橋區溪福里金門街324巷1號,2.0,1245.0,沙崙派出所,,121.428307,24.985034
大樓,大樓,D104000122,溪福里,新北市板橋區溪福里金門街423號,1.0,90.0,沙崙派出所,,121.427154,24.983623
大樓,大樓,D104000123,溪洲里,新北市板橋區溪洲里溪崑二街98號,1.0,125.0,沙崙派出所,,121.426669,24.988946
大樓,五福臨門社區,D104000124,溪北里,新北市板橋區溪北里篤行路二段136號,2.0,542.0,沙崙派出所,,121.42977,24.988491
大樓,板橋大學城社區,D104000125,溪福里,新北市板橋區溪福里篤行路三段34號,2.0,1915.0,沙崙派出所,,121.428129,24.986545
大樓,一品家園,D104000126,溪北里,新北市板橋區溪北里溪崑二街43號,1.0,647.0,沙崙派出所,,121.428412,24.990906
公寓,板樹體育館,D104000127,溪福里,新北市板橋區溪福里溪城路90號,1.0,2150.0,沙崙派出所,,121.427875,24.981283
大樓,大樓,D104000128,溪北里,新北市板橋區溪北里溪北路2號,1.0,280.0,沙崙派出所,,121.426466,24.990505
大樓,溪州王社區,D104000129,溪福里,新北市板橋區溪福里篤行路三段16號,1.0,611.0,沙崙派出所,,121.428813,24.987404
大樓,中央公園B區社區,D104000130,溪福里,新北市板橋區溪福里篤行路三段77號,1.0,611.0,沙崙派出所,,121.427043,24.985204
大樓,中央公園A區社區,D104000131,溪福里,新北市板橋區溪福里篤行路三段78號,1.0,810.0,沙崙派出所,,121.426542,24.985151
大樓,大樓,D104000132,崑崙里,新北市板橋區崑崙里沙崙街23號,1.0,144.0,沙崙派出所,,121.43143,24.994179
公寓,公寓,D104000134,溪福里,新北市板橋區溪福里金門街365號,1.0,113.0,沙崙派出所,,121.428441,24.984734
公寓,公寓,D104000135,溪福里,新北市板橋區溪福里金門街337巷7弄30號,1.0,107.0,沙崙派出所,,121.430797,24.9853
大樓,觀愛社區,D104000136,崑崙里,新北市板橋區崑崙里沙崙街29號,2.0,3520.0,沙崙派出所,,121.431204,24.994196
公寓,世界公園社區,D104000137,溪福里,新北市板橋區溪福里金門街376號,1.0,127.0,沙崙派出所,,121.42697,24.983856
大樓,麗池花園B社區,D104000138,成和里,新北市板橋區成和里金門街67巷7號,1.0,586.0,沙崙派出所,,121.433574,24.992693
大樓,麗池花園A社區,D104000139,成和里,新北市板橋區成和里金門街51號,1.0,2135.0,沙崙派出所,,121.433405,24.993156
大樓,吉品名家,D104000140,溪福里,新北市板橋區溪福里金門街317巷16號,1.0,961.0,沙崙派出所,,121.430176,24.985566
大樓,麗池花園C社區,D104000141,崑崙里,新北市板橋區崑崙里金門街42號,2.0,1509.0,沙崙派出所,,121.433131,24.993343
大樓,首人尊邸社區,D104000142,溪洲里,新北市板橋區溪洲里溪崑二街108號,2.0,922.0,沙崙派出所,,121.426475,24.988702
大樓,碧瑤麗園社區,D104000143,溪福里,新北市板橋區溪福里溪城路63號,1.0,190.0,沙崙派出所,,121.426451,24.984443
大樓,白宮御花園,D104000144,溪福里,新北市板橋區溪福里金門街297巷27號,2.0,1264.0,沙崙派出所,,121.431452,24.985898
大樓,白宮御花園B區社區,D104000145,溪福里,新北市板橋區溪福里金門街297巷26號,1.0,358.0,沙崙派出所,,121.430774,24.985566
大樓,白宮御花園C區社區,D104000146,溪福里,新北市板橋區溪福里金門街317巷10號,1.0,101.0,沙崙派出所,,121.429977,24.985745
大樓,麗池經典社區,D104000147,成和里,新北市板橋區成和里金門街47巷8號,3.0,2110.0,沙崙派出所,,121.43374,24.993265
大樓,大樓,D104000148,崑崙里,新北市板橋區崑崙里沙崙街15號,1.0,192.0,沙崙派出所,,121.432539,24.994012
沙崙派出所,沙崙派出所,D104000149,堂春里,新北市板橋區堂春里溪北路111號,1.0,238.0,沙崙派出所,,121.43049,24.988496
大樓,金厝社區,D104000150,溪福里,新北市板橋區溪福里金門街369巷73號,1.0,270.0,沙崙派出所,,121.42877,24.983237
大樓,大樓,D104000151,溪福里,新北市板橋區溪福里金門街339-1號,1.0,200.0,沙崙派出所,,121.429244,24.98554
大樓,真情社區,D104000152,崑崙里,新北市板橋區崑崙里大觀路三段150-1號,1.0,648.0,沙崙派出所,,121.431287,24.993788
大樓,全家樂高社區,D104000153,崑崙里,新北市板橋區崑崙里大觀路三段135號,1.0,226.0,沙崙派出所,,121.432401,24.993963
大樓,白宮御花園二期,D104000154,溪福里,新北市板橋區溪福里金門街351-1號,1.0,324.0,沙崙派出所,,121.429048,24.985014
大樓,白宮御花園二期,D104000155,溪福里,新北市板橋區溪福里金門街347-1號,1.0,597.0,沙崙派出所,,121.42916,24.985108
大樓,公園大賞,D104000156,成和里,新北市板橋區成和里金門街153號,2.0,1896.0,沙崙派出所,,121.432706,24.990524
大樓,公園賞社區,D104000157,崑崙里,新北市板橋區崑崙里大觀路三段212巷60號,1.0,649.0,沙崙派出所,,121.430032,24.993283
大樓,臻愛SMART社區,D104000158,溪福里,新北市板橋區溪福里金門街369巷27號,2.0,392.0,沙崙派出所,,121.429027,24.984466
大樓,板橋金城社區,D104000159,溪福里,新北市板橋區溪福里溪城路85號,2.0,561.0,沙崙派出所,,121.42703,24.983495
大樓,大樓,D104000160,溪北里,新北市板橋區溪北里溪崑二街61號,1.0,653.0,沙崙派出所,,121.428236,24.990435
大樓,大樓,D104000161,溪北里,新北市板橋區溪北里溪崑二街57號,1.0,206.0,沙崙派出所,,121.428217,24.990661
大樓,金品尊爵社區,D104000162,堂春里,新北市板橋區堂春里金門街287巷39號,1.0,145.0,沙崙派出所,,121.43279,24.987361
大樓,京安社區,D104000163,溪福里,新北市板橋區溪福里金門街298號,2.0,495.0,沙崙派出所,,121.429067,24.98563
大樓,今銘豪邸社區,D104000164,溪福里,新北市板橋區溪福里金門街306號,2.0,853.0,沙崙派出所,,121.428846,24.985429
大樓,松板大府1期,D104000166,溪福里,新北市板橋區溪福里金門街282號,2.0,1107.0,沙崙派出所,,121.429236,24.986076
大樓,全家好室多社區,D104000167,成和里,新北市板橋區成和里金門街49號,1.0,476.0,沙崙派出所,,121.433527,24.993223
大樓,松坂大府2期,D104000168,溪洲里,新北市板橋區溪洲里滿平街110巷20號,2.0,1002.0,沙崙派出所,,121.427765,24.988054
大樓,松坂大府3期,D104000170,溪福里,新北市板橋區溪福里金門街260巷50號,2.0,801.0,沙崙派出所,,121.428752,24.986174
大樓,青木賞閱青區社區,D104000171,崑崙里,新北市板橋區崑崙里金門街82巷10號,3.0,351.0,沙崙派出所,,121.432768,24.993192
公寓,公寓,D104000175,成和里,新北市板橋區成和里金門街215巷33號,1.0,887.0,沙崙派出所,,121.433117,24.989805
大樓,新月麗都,D104000186,溪北里,新北市板橋區溪北里溪崑一街30巷1號,2.0,437.0,沙崙派出所,,121.429925,24.99102
大樓,青木賞樂青區社區,D104000187,崑崙里,新北市板橋區崑崙里篤行路二段1巷1-5號,2.0,476.0,沙崙派出所,,121.43245,24.993304
大樓,欣岳淳境社區,D104000188,溪福里,新北市板橋區溪福里金門街369巷28號,1.0,601.0,沙崙派出所,,121.428039,24.983389
大樓,公寓,D104000189,崑崙里,新北市板橋區崑崙里存德街95號,1.0,125.0,沙崙派出所,,121.432259,24.991048
大樓,大樓,D104000190,溪北里,新北市板橋區溪北里溪崑二街68號,2.0,139.0,沙崙派出所,,121.42783,24.990369
大樓,華盛頓社區,D104000191,成和里,新北市板橋區成和里莊崑路69號,1.0,2667.0,沙崙派出所,,121.432549,24.999233
大樓,植木賞社區,D104000192,堂春里,新北市板橋區堂春里金門街253巷2弄15號,1.0,339.0,沙崙派出所,,121.432269,24.988173
大樓,青木賞賞青區社區,D104000880,成和里,新北市板橋區成和里金門街79號,1.0,812.0,沙崙派出所,,121.433318,24.99269
大樓,寶捷麗社區,D104000881,溪福里,新北市板橋區溪福里金門街369巷10號,1.0,522.0,沙崙派出所,,121.428914,24.983758
大樓,麗池香榭社區,D104000895,成和里,新北市板橋區成和里金門街67巷28號,1.0,1707.0,沙崙派出所,,121.434199,24.992478
大樓,欣岳逸境,D104000898,溪福里,新北市板橋區溪福里金門街369巷12號,1.0,917.0,沙崙派出所,,121.428679,24.983635
大樓,大樓,D104000900,溪福里,新北市板橋區溪福里篤行路三段17號,1.0,73.0,沙崙派出所,,121.429054,24.987266
大樓,馥麗社區,D104000914,溪福里,新北市板橋區溪福里篤行路三段23號,1.0,198.0,沙崙派出所,,121.428946,24.98711
大樓,遠東新世界社區,D105000045,華東里,新北市板橋區華東里南雅南路二段144巷1-21號,1.0,2263.0,信義派出所,,121.451468,24.996015
大樓,遠東世貿一期,D105000046,華東里,新北市板橋區華東里南雅南路二段142巷9-23號,1.0,475.0,信義派出所,,121.451615,24.997009
公寓,公寓,D105000051,仁愛里,新北市板橋區仁愛里仁愛路49巷19-21號,1.0,46.0,信義派出所,,121.460188,25.000008
公寓,公寓,D105000065,華德里,新北市板橋區華德里四川路二段245巷34號,1.0,513.0,信義派出所,,121.451495,24.992703
公寓,公寓,D105000067,華德里,新北市板橋區華德里四川路245巷19弄1-29號,1.0,1365.0,信義派出所,,121.451258,24.993346
大樓,亞東醫院,D105000077,華東里,新北市板橋區華東里南雅南路二段21號,1.0,3458.0,信義派出所,,121.452312,24.997313
大樓,亞東醫院,D105000080,華東里,新北市板橋區華東里南雅南路二段21號,1.0,1951.0,信義派出所,,121.452312,24.997313
大樓,中華電信,D105000084,重慶里,新北市板橋區重慶里信義路45號,1.0,1244.0,信義派出所,,121.457153,24.996079
大樓,遠揚名家社區,D105000089,華貴里,新北市板橋區華貴里南雅南路二段144巷51-67號,1.0,2316.0,信義派出所,,121.450415,24.995388
大樓,大樓,D105000092,五權里,新北市板橋區五權里和平路182-188號,1.0,518.0,信義派出所,,121.463602,24.995744
大樓,大樓,D105000093,五權里,新北市板橋區五權里和平路190巷2-8號,1.0,841.0,信義派出所,,121.463846,24.995652
大樓,板橋世貿園區社區,D105000094,廣福里,新北市板橋區廣福里信義路163巷161-165號,1.0,4624.0,信義派出所,,121.459852,24.992356
公寓,公寓,D105000095,華東里,新北市板橋區華東里南雅南路二段34巷22號,1.0,146.0,信義派出所,,121.453434,25.003005
公寓,展華精密工業,D105000096,廣福里,新北市板橋區廣福里和平路14巷20-1號,1.0,412.0,信義派出所,,121.461473,24.992404
大樓,大樓,D105000097,廣福里,新北市板橋區廣福里信義路237號,1.0,112.0,信義派出所,,121.460036,24.991106
大樓,豐收季節社區,D105000098,華德里,新北市板橋區華德里四川路二段245巷63號,1.0,797.0,信義派出所,,121.452499,24.9922
大樓,重慶台北住戶社區,D105000099,重慶里,新北市板橋區重慶里國慶路184號,1.0,1374.0,信義派出所,,121.462984,24.996263
公寓,旺族社區,D105000100,廣福里,新北市板橋區廣福里干城路161號,1.0,634.0,信義派出所,,121.460892,24.991983
大樓,甜蜜寶貝社區,D105000101,重慶里,新北市板橋區重慶里重慶路308巷10號,1.0,288.0,信義派出所,,121.463557,24.997832
公寓,板橋郵局郵務大樓,D105000103,重慶里,新北市板橋區重慶里國慶路158巷2號,1.0,1865.0,信義派出所,,121.461828,24.995749
公寓,公寓,D105000104,廣福里,新北市板橋區廣福里信義路115號,1.0,59.0,信義派出所,,121.457734,24.993486
大樓,大樓,D105000105,重慶里,新北市板橋區重慶里國慶路201號,1.0,152.0,信義派出所,,121.46333,24.996926
大樓,生活樂章社區,D105000107,信義里,新北市板橋區信義里信義路38號,1.0,204.0,信義派出所,,121.456942,24.99476
大樓,大樓,D105000108,重慶里,新北市板橋區重慶里國慶路161號,1.0,53.0,信義派出所,,121.461816,24.99621
大樓,藝術學院社區,D105000110,重慶里,新北市板橋區重慶里國慶路170號,1.0,1230.0,信義派出所,,121.462514,24.99615
公寓,公寓,D105000111,重慶里,新北市板橋區重慶里信義路53號,1.0,5035.0,信義派出所,,121.457145,24.995836
大樓,雙冠軍,D105000112,重慶里,新北市板橋區重慶里國慶路213巷13號,1.0,1349.0,信義派出所,,121.46286,24.997072
大樓,青年福利園,D105000113,重慶里,新北市板橋區重慶里國慶路182巷16號,1.0,558.0,信義派出所,,121.463003,24.995966
大樓,大鎮江山社區,D105000119,重慶里,新北市板橋區重慶里國慶路175號,1.0,2700.0,信義派出所,,121.462427,24.996332
大樓,大阪城綠寶石社區,D105000120,華德里,新北市板橋區華德里四川路二段245巷37弄3號,1.0,2050.0,信義派出所,,121.45215,24.993025
大樓,大阪城紅寶石社區,D105000121,華德里,新北市板橋區華德里四川路二段245巷19弄26號,1.0,1340.0,信義派出所,,121.451733,24.993518
大樓,大樓,D105000122,華德里,新北市板橋區華德里四川路二段245巷66號,1.0,325.0,信義派出所,,121.453048,24.991102
大樓,金原工商大吉第,D105000124,廣福里,新北市板橋區廣福里干城路158號,1.0,929.0,信義派出所,,121.46029,24.992272
大樓,大樓,D105000125,廣福里,新北市板橋區廣福里干城路160號,1.0,378.0,信義派出所,,121.460494,24.992034
大樓,鄰家花園社區,D105000126,廣福里,新北市板橋區廣福里廣權路23號,1.0,1161.0,信義派出所,,121.462115,24.991612
公寓,鴻龍社區,D105000127,信義里,新北市板橋區信義里四川路二段1號,1.0,268.0,信義派出所,,121.456543,24.996032
大樓,鴻龍社區,D105000128,信義里,新北市板橋區信義里四川路二段1號,1.0,2029.0,信義派出所,,121.456543,24.996032
大樓,溫莎名園,D105000129,重慶里,新北市板橋區重慶里重慶路346巷5號,1.0,1015.0,信義派出所,,121.463899,24.99711
大樓,信義大亨,D105000130,廣福里,新北市板橋區廣福里廣權路9號,1.0,168.0,信義派出所,,121.460662,24.991445
大樓,皇邸社區,D105000131,華德里,新北市板橋區華德里四川路47巷2號,1.0,503.0,信義派出所,,121.453908,24.995137
大樓,藍寶石社區,D105000132,華德里,新北市板橋區華德里四川路二段123號,1.0,1085.0,信義派出所,,121.451147,24.994016
公寓,親石庭社區,D105000133,華東里,新北市板橋區華東里南雅南路二段4巷26號,1.0,165.0,信義派出所,,121.453436,25.003348
大樓,親石庭社區,D105000134,華東里,新北市板橋區華東里南雅南路二段18號,1.0,204.0,信義派出所,,121.454429,25.00351
大樓,綠亭居,D105000135,廣福里,新北市板橋區廣福里信義路243號,1.0,629.0,信義派出所,,121.460117,24.99108
公寓,榮耀之星,D105000136,廣福里,新北市板橋區廣福里信義路167號,1.0,2631.0,信義派出所,,121.458917,24.992181
大樓,亞東新都廳,D105000137,華東里,新北市板橋區華東里四川路二段98號,1.0,1039.0,信義派出所,,121.450929,24.994437
大樓,遠揚新站,D105000138,華東里,新北市板橋區華東里南雅南路二段27號,1.0,1375.0,信義派出所,,121.451625,24.995099
大樓,信義計劃,D105000139,廣福里,新北市板橋區廣福里信義路235號,1.0,1793.0,信義派出所,,121.459929,24.991202
大樓,亞東科技大學,D105000140,華東里,新北市板橋區華東里四川路二段28號,1.0,3592.0,信義派出所,,121.454158,24.995598
大樓,重慶光點社區,D105000141,重慶里,新北市板橋區重慶里國慶路182巷28號,1.0,1091.0,信義派出所,,121.463073,24.995599
大樓,領袖歐洲威登社區,D105000142,五權里,新北市板橋區五權里五權街30巷37弄2-1號,1.0,1088.0,信義派出所,,121.463347,24.99267
大樓,新站宏築,D105000143,和平里,新北市板橋區和平里廣和街33-2號,1.0,1666.0,信義派出所,,121.463128,24.993832
大樓,捷克的院子,D105000144,和平里,新北市板橋區和平里廣和街92號,1.0,523.0,信義派出所,,121.46233,24.993805
大樓,美捷市社區,D105000145,華東里,新北市板橋區華東里華東街300號,1.0,1420.0,信義派出所,,121.453052,25.002667
大樓,福容麗池社區,D105000146,和平里,新北市板橋區和平里和平路72號,4.0,2570.0,信義派出所,,121.461901,24.994143
大樓,皇翔帝國大廈,D105000147,華德里,新北市板橋區華德里四川路二段247號,1.0,2843.0,信義派出所,,121.450339,24.992971
大樓,公園禮社區,D105000148,信義里,新北市板橋區信義里信義路150巷55號,1.0,753.0,信義派出所,,121.457242,24.991428
大樓,三煇心悅,D105000149,和平里,新北市板橋區和平里和平路51號,1.0,365.0,信義派出所,,121.460881,24.994897
大樓,重慶大戶,D105000150,重慶里,新北市板橋區重慶里國慶路213巷3號,1.0,360.0,信義派出所,,121.463228,24.997215
大樓,勤樸富邑,D105000151,華東里,新北市板橋區華東里南雅南路二段104號,4.0,667.0,信義派出所,,121.453311,25.001245
大樓,和平公園管理中心,D105000152,重慶里,新北市板橋區重慶里重慶路346巷1號,1.0,200.0,信義派出所,,121.464139,24.997057
大樓,麗麒朝陽,D105000153,五權里,新北市板橋區五權里廣權路53號,1.0,324.0,信義派出所,,121.463235,24.99205
大樓,松下雲品,D105000154,重慶里,新北市板橋區重慶里國慶路182巷9號,1.0,218.0,信義派出所,,121.463149,24.996031
大樓,盤郡社區,D105000155,和平里,新北市板橋區和平里和平路49號,1.0,359.0,信義派出所,,121.460541,24.994591
大樓,,D105000156,和平里,新北市板橋區和平里4鄰國慶路60號3樓,1.0,425.0,信義派出所,,121.460322,24.995057
大樓,遠揚之森,D105000157,華東里,新北市板橋區華東里6鄰遠東路72號2樓,1.0,1045.0,信義派出所,,121.453603,25.00065
大樓,停車場,D105000158,華東里,新北市板橋區華東里8鄰高爾富路303號,1.0,2006.0,信義派出所,,121.454515,24.997638
大樓,大樓,D105000521,廣福里,新北市板橋區廣福里干城路142號,1.0,694.0,信義派出所,,121.459481,24.993296
大樓,遠揚加州,D105000879,華東里,新北市板橋區華東里南雅南路二段120號,1.0,4142.0,信義派出所,,121.452641,24.999606
大樓,敦美社區,D105000889,和平里,新北市板橋區和平里國慶路158巷26號,1.0,1333.0,信義派出所,,121.46068,24.995363
大樓,宸園社區,D105000892,信義里,新北市板橋區信義里信義路150巷43-43號,1.0,94.0,信義派出所,,121.457778,24.991702
大樓,新北市政府消防局,D105000893,華東里,新北市板橋區華東里南雅南路二段15號,1.0,1989.0,信義派出所,,121.453934,25.001136
大樓,勝輝築苑,D105000897,五權里,新北市板橋區五權里五權街1-8號,1.0,132.0,信義派出所,,121.463729,24.995174
大樓,亞東醫院,D105000903,華東里,新北市板橋區華東里高爾富路300號,1.0,14312.0,信義派出所,,121.453639,24.99779
大樓,東玥社區,D105000905,華東里,新北市板橋區華東里華東路260號,1.0,801.0,信義派出所,,121.452801,25.001262
大樓,中華電信,D105000911,重慶里,新北市板橋區重慶里信義路83號,3.0,6795.0,信義派出所,,121.457236,24.994135
大樓,家傳社區,D105000912,華東里,新北市板橋區華東里華東路296號,4.0,1547.0,信義派出所,,121.452979,25.0023
大樓,信義樂章,D105000916,信義里,新北市板橋區信義里信義路196號,4.0,636.0,信義派出所,,121.459588,24.991009
