類別,電腦編號,村里別,地址,地下樓層數,可容納人數,備註,placemark_address
大樓,UNA00397,啟明里,"澎湖縣馬公市啟明里啟明街5號 ",1.0,20.0,,澎湖縣馬公市啟明里啟明街5號
大樓,UNA00573,啟明里,澎湖縣馬公市啟明里惠民路42號,1.0,65.0,,澎湖縣馬公市啟明里惠民路42號
大樓,UNA00419,啟明里,澎湖縣馬公市啟明里臨海路10號之6,1.0,50.0,,澎湖縣馬公市啟明里臨海路10號之6
大樓,UNA00411,啟明里,澎湖縣馬公市啟明里臨海路22號,1.0,20.0,,澎湖縣馬公市啟明里臨海路22號
大樓,UNA00412,啟明里,"澎湖縣馬公市啟明里臨海路23號 ",1.0,16.0,,澎湖縣馬公市啟明里臨海路23號
旅宿業,UNA00582,啟明里,澎湖縣馬公市啟明里臨海路3號,1.0,788.0,*無障礙避難,澎湖縣馬公市啟明里臨海路3號
大樓,UNA00341,復興里,"澎湖縣馬公市復興里中山路12巷3號  ",1.0,160.0,,澎湖縣馬公市復興里中山路12巷3號
港務局,UNA00349,復興里,澎湖縣馬公市復興里臨海路36號,1.0,1252.0,*無障礙避難,澎湖縣馬公市復興里臨海路36號
大樓,UNA00349,復興里,"澎湖縣馬公市復興里中山路65巷5之1號 ",1.0,130.0,,澎湖縣馬公市復興里中山路65巷5之1號
大樓,UNA00357,復興里,"澎湖縣馬公市復興里中山路75號 ",1.0,100.0,,澎湖縣馬公市復興里中山路75號
大樓,UNA00355,復興里,"澎湖縣馬公市復興里臨海路32號 ",1.0,150.0,,澎湖縣馬公市復興里臨海路32號
大樓,UNA00351,復興里,"澎湖縣馬公市復興里臨海路39號 ",1.0,100.0,,澎湖縣馬公市復興里臨海路39號
大樓,UNA00244,朝陽里,澎湖縣馬公市朝陽里三多路120號,1.0,36.0,,澎湖縣馬公市朝陽里三多路120號
大樓,UNA00245,朝陽里,澎湖縣馬公市朝陽里三多路122號,1.0,34.0,,澎湖縣馬公市朝陽里三多路122號
大樓,UNA00246,朝陽里,澎湖縣馬公市朝陽里三多路124號,1.0,34.0,,澎湖縣馬公市朝陽里三多路124號
大樓,UNA00247,朝陽里,澎湖縣馬公市朝陽里三多路126號,1.0,34.0,,澎湖縣馬公市朝陽里三多路126號
大樓,UNA00248,朝陽里,澎湖縣馬公市朝陽里三多路128號,1.0,34.0,,澎湖縣馬公市朝陽里三多路128號
大樓,UNA00249,朝陽里,澎湖縣馬公市朝陽里三多路130號,1.0,34.0,,澎湖縣馬公市朝陽里三多路130號
大樓,UNA00250,朝陽里,澎湖縣馬公市朝陽里三多路132號,1.0,34.0,,澎湖縣馬公市朝陽里三多路132號
大樓,UNA00121,朝陽里,澎湖縣馬公市朝陽里三多路178號,1.0,34.0,,澎湖縣馬公市朝陽里三多路178號
大樓,UNA00218,朝陽里,澎湖縣馬公市朝陽里中華路241號,1.0,45.0,,澎湖縣馬公市朝陽里中華路241號
大樓,UNA00215,朝陽里,澎湖縣馬公市朝陽里中華路261號,1.0,82.0,,澎湖縣馬公市朝陽里中華路261號
大樓,UNA00201,朝陽里,澎湖縣馬公市朝陽里中華路289號,1.0,96.0,,澎湖縣馬公市朝陽里中華路289號
大樓,UNA00198,朝陽里,澎湖縣馬公市朝陽里中華路291巷9號,1.0,40.0,,澎湖縣馬公市朝陽里中華路291巷9號
學校,UNA00589,朝陽里,澎湖縣馬公市朝陽里中華路369號,1.0,3116.0,*無障礙避難,澎湖縣馬公市朝陽里中華路369號
公寓,UNA00251,朝陽里,澎湖縣馬公市朝陽里文昌街44號,1.0,958.0,,澎湖縣馬公市朝陽里文昌街44號
公寓,UNA00243,朝陽里,澎湖縣馬公市朝陽里文昌街50號,1.0,266.0,,澎湖縣馬公市朝陽里文昌街50號
大樓,UNA00217,朝陽里,澎湖縣馬公市朝陽里文林街18號,1.0,48.0,,澎湖縣馬公市朝陽里文林街18號
大樓,UNA00232,朝陽里,澎湖縣馬公市朝陽里四維路125號,1.0,193.0,,澎湖縣馬公市朝陽里四維路125號
大樓,UNA00237,朝陽里,澎湖縣馬公市朝陽里光復路126號,1.0,60.0,,澎湖縣馬公市朝陽里光復路126號
大樓,UNA00236,朝陽里,澎湖縣馬公市朝陽里光復路134之1號,1.0,81.0,,澎湖縣馬公市朝陽里光復路134之1號
大樓,UNA00239,朝陽里,澎湖縣馬公市朝陽里光復路148巷150號,1.0,542.0,,澎湖縣馬公市朝陽里光復路148巷150號
大樓,UNA00238,朝陽里,澎湖縣馬公市朝陽里光復路156號,1.0,26.0,,澎湖縣馬公市朝陽里光復路156號
大樓,UNA00234,朝陽里,澎湖縣馬公市朝陽里光復路162巷160號,1.0,118.0,,澎湖縣馬公市朝陽里光復路162巷160號
學校,UNA00235,朝陽里,澎湖縣馬公市朝陽里光復路186號,1.0,146.0,,澎湖縣馬公市朝陽里光復路186號
學校,UNA00240,朝陽里,澎湖縣馬公市朝陽里光復路186號,1.0,537.0,,澎湖縣馬公市朝陽里光復路186號
公寓,UNA00242,朝陽里,澎湖縣馬公市朝陽里林森路104巷9號,1.0,561.0,,澎湖縣馬公市朝陽里林森路104巷9號
大樓,UNA00214,朝陽里,澎湖縣馬公市朝陽里林森路15巷46號,1.0,48.0,,澎湖縣馬公市朝陽里林森路15巷46號
大樓,UNA00213,朝陽里,澎湖縣馬公市朝陽里林森路15巷50號,1.0,20.0,,澎湖縣馬公市朝陽里林森路15巷50號
大樓,UNA00231,朝陽里,澎湖縣馬公市朝陽里林森路61號,1.0,42.0,,澎湖縣馬公市朝陽里林森路61號
大樓,UNA00230,朝陽里,澎湖縣馬公市朝陽里林森路63號,1.0,98.0,,澎湖縣馬公市朝陽里林森路63號
大樓,UNA00229,朝陽里,澎湖縣馬公市朝陽里林森路65號,1.0,42.0,,澎湖縣馬公市朝陽里林森路65號
大樓,UNA00228,朝陽里,澎湖縣馬公市朝陽里林森路67號,1.0,42.0,,澎湖縣馬公市朝陽里林森路67號
大樓,UNA00227,朝陽里,澎湖縣馬公市朝陽里林森路69號,1.0,42.0,,澎湖縣馬公市朝陽里林森路69號
大樓,UNA00202,朝陽里,澎湖縣馬公市朝陽里林森路6號,1.0,20.0,,澎湖縣馬公市朝陽里林森路6號
大樓,UNA00226,朝陽里,澎湖縣馬公市朝陽里林森路71號,1.0,98.0,,澎湖縣馬公市朝陽里林森路71號
大樓,UNA00197,朝陽里,澎湖縣馬公市朝陽里林森路73號,1.0,310.0,,澎湖縣馬公市朝陽里林森路73號
大樓,UNA00225,朝陽里,澎湖縣馬公市朝陽里林森路73號,1.0,42.0,,澎湖縣馬公市朝陽里林森路73號
大樓,UNA00224,朝陽里,澎湖縣馬公市朝陽里林森路75號,1.0,42.0,,澎湖縣馬公市朝陽里林森路75號
大樓,UNA00123,朝陽里,澎湖縣馬公市朝陽里林森路77號,1.0,42.0,,澎湖縣馬公市朝陽里林森路77號
大樓,UNA00122,朝陽里,澎湖縣馬公市朝陽里林森路79號,1.0,42.0,,澎湖縣馬公市朝陽里林森路79號
公寓,UNA00574,朝陽里,澎湖縣馬公市朝陽里林森路86之1號,1.0,752.0,*無障礙避難,澎湖縣馬公市朝陽里林森路86之1號
大樓,UNA00203,朝陽里,澎湖縣馬公市朝陽里林森路8號,1.0,20.0,,澎湖縣馬公市朝陽里林森路8號
大樓,UNA00210,朝陽里,澎湖縣馬公市朝陽里朝陽路117號,1.0,38.0,,澎湖縣馬公市朝陽里朝陽路117號
大樓,UNA00211,朝陽里,澎湖縣馬公市朝陽里朝陽路119號,1.0,42.0,,澎湖縣馬公市朝陽里朝陽路119號
大樓,UNA00196,朝陽里,澎湖縣馬公市朝陽里朝陽路41巷10之1號,1.0,66.0,,澎湖縣馬公市朝陽里朝陽路41巷10之1號
大樓,UNA00199,朝陽里,澎湖縣馬公市朝陽里朝陽路41巷16之1號,1.0,24.0,,澎湖縣馬公市朝陽里朝陽路41巷16之1號
大樓,UNA00206,朝陽里,澎湖縣馬公市朝陽里朝陽路56號,1.0,290.0,,澎湖縣馬公市朝陽里朝陽路56號
大樓,UNA00207,朝陽里,澎湖縣馬公市朝陽里朝陽路58號,1.0,290.0,,澎湖縣馬公市朝陽里朝陽路58號
大樓,UNA00208,朝陽里,澎湖縣馬公市朝陽里朝陽路60號,1.0,291.0,,澎湖縣馬公市朝陽里朝陽路60號
大樓,UNA00209,朝陽里,澎湖縣馬公市朝陽里朝陽路62號,1.0,290.0,,澎湖縣馬公市朝陽里朝陽路62號
大樓,UNA00233,朝陽里,澎湖縣馬公市朝陽里朝陽路64號,1.0,290.0,,澎湖縣馬公市朝陽里朝陽路64號
公寓,UNA00204,朝陽里,澎湖縣馬公市朝陽里朝陽路71巷11號,1.0,600.0,,澎湖縣馬公市朝陽里朝陽路71巷11號
大樓,UNA00212,朝陽里,澎湖縣馬公市朝陽里朝陽路88之1號,1.0,10.0,,澎湖縣馬公市朝陽里朝陽路88之1號
大樓,UNA00220,朝陽里,澎湖縣馬公市朝陽里朝陽路90號,1.0,432.0,,澎湖縣馬公市朝陽里朝陽路90號
大樓,UNA00216,朝陽里,澎湖縣馬公市朝陽里陽明路28號,1.0,48.0,,澎湖縣馬公市朝陽里陽明路28號
大樓,UNA00219,朝陽里,澎湖縣馬公市朝陽里陽明路2號,1.0,780.0,,澎湖縣馬公市朝陽里陽明路2號
旅宿業,UNA00241,朝陽里,澎湖縣馬公市朝陽里陽明路92巷1之7號,1.0,1098.0,*無障礙避難,澎湖縣馬公市朝陽里陽明路92巷1之7號
公寓,UNA00606,菜園里,澎湖縣馬公市菜園里68號,1.0,602.0,,澎湖縣馬公市菜園里68號
大樓,UNA00138,陽明里,澎湖縣馬公市陽明里大仁街16號,1.0,74.0,,澎湖縣馬公市陽明里大仁街16號
大樓,UNA00155,陽明里,澎湖縣馬公市陽明里大仁街24號,1.0,52.0,,澎湖縣馬公市陽明里大仁街24號
大樓,UNA00156,陽明里,澎湖縣馬公市陽明里大仁街26號,1.0,52.0,,澎湖縣馬公市陽明里大仁街26號
大樓,UNA00157,陽明里,澎湖縣馬公市陽明里大仁街28號,1.0,52.0,,澎湖縣馬公市陽明里大仁街28號
大樓,UNA00182,陽明里,澎湖縣馬公市陽明里大仁街2號,1.0,56.0,,澎湖縣馬公市陽明里大仁街2號
大樓,UNA00158,陽明里,澎湖縣馬公市陽明里大仁街30號,1.0,53.0,,澎湖縣馬公市陽明里大仁街30號
大樓,UNA00159,陽明里,澎湖縣馬公市陽明里大仁街32號,1.0,53.0,,澎湖縣馬公市陽明里大仁街32號
大樓,UNA00149,陽明里,澎湖縣馬公市陽明里大仁街34號,1.0,42.0,,澎湖縣馬公市陽明里大仁街34號
大樓,UNA00147,陽明里,澎湖縣馬公市陽明里大仁街36號,1.0,53.0,,澎湖縣馬公市陽明里大仁街36號
大樓,UNA00149,陽明里,澎湖縣馬公市陽明里大仁街39號,1.0,49.0,,澎湖縣馬公市陽明里大仁街39號
大樓,UNA00001,陽明里,澎湖縣馬公市陽明里大仁街40號,1.0,53.0,,澎湖縣馬公市陽明里大仁街40號
大樓,UNA00002,陽明里,澎湖縣馬公市陽明里大仁街41號,1.0,42.0,,澎湖縣馬公市陽明里大仁街41號
大樓,UNA00003,陽明里,澎湖縣馬公市陽明里大仁街42號,1.0,50.0,,澎湖縣馬公市陽明里大仁街42號
大樓,UNA00150,陽明里,澎湖縣馬公市陽明里大仁街43號,1.0,104.0,,澎湖縣馬公市陽明里大仁街43號
大樓,UNA00151,陽明里,澎湖縣馬公市陽明里大仁街44號,1.0,50.0,,澎湖縣馬公市陽明里大仁街44號
大樓,UNA00176,陽明里,澎湖縣馬公市陽明里大仁街46號,1.0,52.0,,澎湖縣馬公市陽明里大仁街46號
大樓,UNA00143,陽明里,澎湖縣馬公市陽明里大仁街48號,1.0,50.0,,澎湖縣馬公市陽明里大仁街48號
大樓,UNA00179,陽明里,澎湖縣馬公市陽明里大仁街4號,1.0,52.0,,澎湖縣馬公市陽明里大仁街4號
大樓,UNA00142,陽明里,澎湖縣馬公市陽明里大仁街66號,1.0,48.0,,澎湖縣馬公市陽明里大仁街66號
大樓,UNA00154,陽明里,澎湖縣馬公市陽明里大仁街6號,1.0,52.0,,澎湖縣馬公市陽明里大仁街6號
大樓,UNA00134,陽明里,澎湖縣馬公市陽明里大仁街70號,1.0,98.0,,澎湖縣馬公市陽明里大仁街70號
大樓,UNA00152,陽明里,澎湖縣馬公市陽明里大仁街9號,1.0,106.0,,澎湖縣馬公市陽明里大仁街9號
大樓,UNA00163,陽明里,澎湖縣馬公市陽明里大勇街11號,1.0,52.0,,澎湖縣馬公市陽明里大勇街11號
大樓,UNA00160,陽明里,澎湖縣馬公市陽明里大勇街13號,1.0,52.0,,澎湖縣馬公市陽明里大勇街13號
大樓,UNA00162,陽明里,澎湖縣馬公市陽明里大勇街15號,1.0,52.0,,澎湖縣馬公市陽明里大勇街15號
大樓,UNA00165,陽明里,澎湖縣馬公市陽明里大勇街17號,1.0,52.0,,澎湖縣馬公市陽明里大勇街17號
大樓,UNA00166,陽明里,澎湖縣馬公市陽明里大勇街19號,1.0,52.0,,澎湖縣馬公市陽明里大勇街19號
大樓,UNA00164,陽明里,澎湖縣馬公市陽明里大勇街21號,1.0,52.0,,澎湖縣馬公市陽明里大勇街21號
大樓,UNA00168,陽明里,澎湖縣馬公市陽明里大勇街23號,1.0,52.0,,澎湖縣馬公市陽明里大勇街23號
大樓,UNA00161,陽明里,澎湖縣馬公市陽明里大勇街25號,1.0,52.0,,澎湖縣馬公市陽明里大勇街25號
大樓,UNA00137,陽明里,澎湖縣馬公市陽明里大勇街33號,1.0,120.0,,澎湖縣馬公市陽明里大勇街33號
大樓,UNA00153,陽明里,澎湖縣馬公市陽明里大勇街39號,1.0,61.0,,澎湖縣馬公市陽明里大勇街39號
大樓,UNA00135,陽明里,澎湖縣馬公市陽明里大勇街7號,1.0,118.0,,澎湖縣馬公市陽明里大勇街7號
大樓,UNA00133,陽明里,澎湖縣馬公市陽明里大勇街9號,1.0,122.0,,澎湖縣馬公市陽明里大勇街9號
大樓,UNA00129,陽明里,澎湖縣馬公市陽明里大智街15號,1.0,18.0,,澎湖縣馬公市陽明里大智街15號
大樓,UNA00141,陽明里,澎湖縣馬公市陽明里大智街17號,1.0,20.0,,澎湖縣馬公市陽明里大智街17號
大樓,UNA00173,陽明里,澎湖縣馬公市陽明里大智街18巷3號,1.0,49.0,,澎湖縣馬公市陽明里大智街18巷3號
大樓,UNA00174,陽明里,澎湖縣馬公市陽明里大智街18巷5號,1.0,49.0,,澎湖縣馬公市陽明里大智街18巷5號
大樓,UNA00171,陽明里,澎湖縣馬公市陽明里大智街18巷6號,1.0,48.0,,澎湖縣馬公市陽明里大智街18巷6號
大樓,UNA00175,陽明里,澎湖縣馬公市陽明里大智街18巷7號,1.0,49.0,,澎湖縣馬公市陽明里大智街18巷7號
大樓,UNA00172,陽明里,澎湖縣馬公市陽明里大智街18巷8號,1.0,54.0,,澎湖縣馬公市陽明里大智街18巷8號
大樓,UNA00140,陽明里,澎湖縣馬公市陽明里大智街19號,1.0,22.0,,澎湖縣馬公市陽明里大智街19號
大樓,UNA00184,陽明里,澎湖縣馬公市陽明里大智街24巷13弄5號,1.0,20.0,,澎湖縣馬公市陽明里大智街24巷13弄5號
大樓,UNA00180,陽明里,澎湖縣馬公市陽明里大智街24巷27弄19號,1.0,40.0,,澎湖縣馬公市陽明里大智街24巷27弄19號
大樓,UNA00183,陽明里,澎湖縣馬公市陽明里大智街24巷27弄1號,1.0,20.0,,澎湖縣馬公市陽明里大智街24巷27弄1號
大樓,UNA00181,陽明里,澎湖縣馬公市陽明里大智街24巷27弄21號,1.0,40.0,,澎湖縣馬公市陽明里大智街24巷27弄21號
大樓,UNA00185,陽明里,澎湖縣馬公市陽明里大智街27號,1.0,52.0,,澎湖縣馬公市陽明里大智街27號
大樓,UNA00186,陽明里,澎湖縣馬公市陽明里大智街31號,1.0,52.0,,澎湖縣馬公市陽明里大智街31號
大樓,UNA00187,陽明里,澎湖縣馬公市陽明里大智街32號,1.0,24.0,,澎湖縣馬公市陽明里大智街32號
大樓,UNA00188,陽明里,澎湖縣馬公市陽明里大智街33號,1.0,52.0,,澎湖縣馬公市陽明里大智街33號
大樓,UNA00189,陽明里,澎湖縣馬公市陽明里大智街35號,1.0,52.0,,澎湖縣馬公市陽明里大智街35號
大樓,UNA00191,陽明里,澎湖縣馬公市陽明里大智街37號,1.0,18.0,,澎湖縣馬公市陽明里大智街37號
大樓,UNA00190,陽明里,澎湖縣馬公市陽明里大智街39號,1.0,18.0,,澎湖縣馬公市陽明里大智街39號
大樓,UNA00168,陽明里,澎湖縣馬公市陽明里大智街41號,1.0,53.0,,澎湖縣馬公市陽明里大智街41號
大樓,UNA00169,陽明里,澎湖縣馬公市陽明里大智街43號,1.0,53.0,,澎湖縣馬公市陽明里大智街43號
大樓,UNA00170,陽明里,澎湖縣馬公市陽明里大智街46號,1.0,53.0,,澎湖縣馬公市陽明里大智街46號
大樓,UNA00128,陽明里,澎湖縣馬公市陽明里大智街8號,1.0,189.0,,澎湖縣馬公市陽明里大智街8號
大樓,UNA00125,陽明里,澎湖縣馬公市陽明里中華路163號,1.0,140.0,,澎湖縣馬公市陽明里中華路163號
大樓,UNA00122,陽明里,澎湖縣馬公市陽明里中華路169號,1.0,101.0,,澎湖縣馬公市陽明里中華路169號
大樓,UNA00124,陽明里,澎湖縣馬公市陽明里中華路177號,1.0,101.0,,澎湖縣馬公市陽明里中華路177號
大樓,UNA00123,陽明里,澎湖縣馬公市陽明里中華路185號,1.0,52.0,,澎湖縣馬公市陽明里中華路185號
大樓,UNA00118,陽明里,澎湖縣馬公市陽明里中華路214號,1.0,622.0,,澎湖縣馬公市陽明里中華路214號
大樓,UNA00115,陽明里,澎湖縣馬公市陽明里中華路56號,1.0,254.0,,澎湖縣馬公市陽明里中華路56號
大樓,UNA00114,陽明里,澎湖縣馬公市陽明里中華路74之1號,1.0,30.0,,澎湖縣馬公市陽明里中華路74之1號
政府機關,UNA00113,陽明里,澎湖縣馬公市陽明里水源路15之2號,1.0,298.0,,澎湖縣馬公市陽明里水源路15之2號
大樓,UNA00112,陽明里,澎湖縣馬公市陽明里水源路46號,1.0,237.0,,澎湖縣馬公市陽明里水源路46號
大樓,UNA00192,陽明里,澎湖縣馬公市陽明里北辰街34號,1.0,18.0,,澎湖縣馬公市陽明里北辰街34號
大樓,UNA00194,陽明里,澎湖縣馬公市陽明里北辰街36號,1.0,18.0,,澎湖縣馬公市陽明里北辰街36號
大樓,UNA00195,陽明里,澎湖縣馬公市陽明里北辰街38號,1.0,18.0,,澎湖縣馬公市陽明里北辰街38號
大樓,UNA00126,陽明里,澎湖縣馬公市陽明里北辰街40號,1.0,18.0,,澎湖縣馬公市陽明里北辰街40號
大樓,UNA00127,陽明里,澎湖縣馬公市陽明里北辰街42號,1.0,18.0,,澎湖縣馬公市陽明里北辰街42號
大樓,UNA00136,陽明里,"23.569879211211987, 119.57598493742393",1.0,56.0,澎湖縣馬公市陽明里永安街5巷17號,"23.569879211211987, 119.57598493742393"
旅宿業,UNA00587,陽明里,澎湖縣馬公市陽明里同和路100號,1.0,1393.0,*無障礙避難,澎湖縣馬公市陽明里同和路100號
旅宿業,UNA00588,陽明里,"23.567750434773295, 119.57061559720026",1.0,527.0,澎湖縣馬公市陽明里海埔路81號,"23.567750434773295, 119.57061559720026"
大樓,UNA00121,陽明里,澎湖縣馬公市陽明里陽明路97號,1.0,10.0,,澎湖縣馬公市陽明里陽明路97號
大樓,UNA00120,陽明里,澎湖縣馬公市陽明里陽明路99號,1.0,10.0,,澎湖縣馬公市陽明里陽明路99號
大樓,UNA00110,陽明里,澎湖縣馬公市陽明里新生路118號,1.0,202.0,,澎湖縣馬公市陽明里新生路118號
政府機關,UNA00111,陽明里,澎湖縣馬公市陽明里新生路177號,1.0,314.0,,澎湖縣馬公市陽明里新生路177號
公寓,UNA00117,陽明里,澎湖縣馬公市陽明里新生路199號,1.0,722.0,,澎湖縣馬公市陽明里新生路199號
政府機關,UNA00116,陽明里,澎湖縣馬公市陽明里新生路201號,1.0,1434.0,,澎湖縣馬公市陽明里新生路201號
大樓,UNA00119,陽明里,澎湖縣馬公市陽明里新生路21號,1.0,1252.0,,澎湖縣馬公市陽明里新生路21號
旅宿業,UNA00592,陽明里,澎湖縣馬公市陽明里新店路197號,1.0,5809.0,*無障礙避難,澎湖縣馬公市陽明里新店路197號
旅宿業,UNA00585,陽明里,澎湖縣馬公市陽明里新店路6巷6號,1.0,508.0,,澎湖縣馬公市陽明里新店路6巷6號
廟宇,UNA00581,鎖港里,"23.524661703132672, 119.6034773383835",1.0,1280.0,澎湖縣馬公市鎖港里593號,"23.524661703132672, 119.6034773383835"
學校,UMA005,中和村,澎湖縣七美鄉4鄰埔內1號,1.0,120.0,,澎湖縣七美鄉4鄰埔內1號
政府機關,UMA002,東安村,澎湖縣望安鄉東安村57號,1.0,26.0,,澎湖縣望安鄉東安村57號
旅宿業,UMA006,南港村,"23.197020994398315, 119.42173080300083",1.0,60.0,,"23.197020994398315, 119.42173080300083"
大樓,UMA003,將軍所,澎湖縣望安鄉將軍村140號,1.0,10.0,,澎湖縣望安鄉將軍村140號
廟宇,UNA00564,成功村,"23.581071424850816, 119.6229364343139",1.0,195.0,澎湖縣湖西鄉成功村76號,"23.581071424850816, 119.6229364343139"
學校,UNA00562,西溪村,"23.58269645572515, 119.6416717519499",1.0,377.0,澎湖縣湖西鄉西溪村130號,"23.58269645572515, 119.6416717519499"
大樓,UNA00563,西溪村,"23.581188751953874, 119.63532289009194",1.0,119.0,澎湖縣湖西鄉西溪村45號,"23.581188751953874, 119.63532289009194"
政府機關,UNA00567,沙港村,"23.60146723739428, 119.62233777135468",1.0,250.0,澎湖縣湖西鄉沙港村75號之2,"23.60146723739428, 119.62233777135468"
馬公機場,UNA00559,隘門村,澎湖縣湖西鄉隘門村126之1號,1.0,500.0,,澎湖縣湖西鄉隘門村126之1號
學校,UNA00557,隘門村,澎湖縣湖西鄉隘門村15號,1.0,301.0,,澎湖縣湖西鄉隘門村15號
區公所,UNA00566,沙港村,澎湖縣湖西鄉鼎灣村1號之1,1.0,549.0,,澎湖縣湖西鄉鼎灣村1號之1
公車站,UNA00342,長安里,澎湖縣馬公市長安里民族路58之1號,1.0,50.0,,澎湖縣馬公市長安里民族路58之1號
