行政區,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
文山區,WQA00098,景美里,臺北市文山區育英街65巷8號,"24.992366,121.538908",1,"34 ",文山第二分局,
文山區,WQA00618,景美里,臺北市文山區萬慶街15號,"24.992318,121.539824",1,"28 ",文山第二分局,
文山區,WQA00620,景美里,臺北市文山區萬慶街25號,"24.992543,121.539568",1,"89 ",文山第二分局,
文山區,WQA00621,景美里,臺北市文山區萬慶街25-1號,"24.992711,121.539343",1,"29 ",文山第二分局,
文山區,WQA00622,景美里,臺北市文山區萬慶街29號,"24.99275,121.53926",1,"312 ",文山第二分局,
文山區,WQA00633,景美里,臺北市文山區萬慶街13巷2號,"24.992149,121.539771",1,"54 ",文山第二分局,
文山區,WQA00634,景美里,臺北市文山區萬慶街13巷22號,"24.991675,121.539627",1,"132 ",文山第二分局,
文山區,WQA00635,景美里,臺北市文山區萬慶街23巷1號,"24.992307,121.539725",1,"92 ",文山第二分局,
文山區,WQA00636,景美里,臺北市文山區萬慶街23巷13號,"24.991958,121.539278",1,"501 ",文山第二分局,
文山區,WQA00637,景美里,臺北市文山區萬慶街23巷9號,"24.991871,121.539627",1,"29 ",文山第二分局,
文山區,WQA01069,景美里,臺北市文山區羅斯福路六段252號,"24.992058,121.540097",1,"80 ",文山第二分局,
文山區,WQA01070,景美里,臺北市文山區羅斯福路六段256號,"24.991869,121.540184",1,"468 ",文山第二分局,
文山區,WQA01076,景美里,臺北市文山區羅斯福路六段340號,"24.98965,121.539364",1,"346 ",文山第二分局,
文山區,WQA00075,景美里,臺北市文山區育英街路63號,"24.99219,121.538677",1,"730 ",文山第二分局,
文山區,WQA01180,景美里,臺北市文山區萬慶街23巷17號,"24.991954,121.539434",1,"957 ",文山第二分局,
文山區,WQA01143,景美里,臺北市文山區育英街61號,"24.992239,121.538422",2,"705 ",文山第二分局,
文山區,WQA00090,景美里,臺北市文山區育英街31巷34弄2號,"24.9904,121.537685",1,"70 ",文山第二分局,
文山區,WQA00091,景美里,臺北市文山區育英街31巷34弄5號,"24.990338,121.53751",1,"214 ",文山第二分局,
文山區,WQA00092,景美里,臺北市文山區育英街45巷15號,"24.991028,121.537565",2,"1574 ",文山第二分局,
文山區,WQA00093,景美里,臺北市文山區育英街45巷6號,"24.991471,121.538129",1,"90 ",文山第二分局,
文山區,WQA00094,景美里,臺北市文山區育英街47巷1-1號,"24.991615,121.537968",1,"82 ",文山第二分局,
文山區,WQA00095,景美里,臺北市文山區育英街57巷1號,"24.99191,121.53831",1,"96 ",文山第二分局,
文山區,WQA00096,景美里,臺北市文山區育英街57巷5號,"24.992066,121.538211",1,"78 ",文山第二分局,
文山區,WQA01114,景美里,臺北市文山區育英街路33號,"24.991213,121.538484",1,"1685 ",文山第二分局,
文山區,WQA01155,景美里,臺北市文山區育英街45巷13號,"24.991057,121.537955",1,"238 ",文山第二分局,
文山區,WQA01191,景美里,臺北市文山區育英街45巷13-1號,"24.990904,121.537887",1,"294 ",文山第二分局,
文山區,WQA01221,景美里,臺北市文山區育英街55號,"24.991966,121.537996",3,"2152 ",文山第二分局,
文山區,WQA01270,景美里,臺北市文山區育英街45巷8號,"24.991344,121.537995",1,"852 ",文山第二分局,
文山區,WQA00069,景美里,臺北市文山區育英街16號,"24.991258,121.538718",1,"205 ",文山第二分局,
文山區,WQA00070,景美里,臺北市文山區育英街24號,"24.991477,121.538625",1,"64 ",文山第二分局,
文山區,WQA00071,景美里,臺北市文山區育英街25號,"24.990912,121.538818",1,"113 ",文山第二分局,
文山區,WQA00072,景美里,臺北市文山區育英街28號,"24.991534,121.53845",1,"102 ",文山第二分局,
文山區,WQA00082,景美里,臺北市文山區育英街17巷2-1號,"24.990741,121.538732",1,"86 ",文山第二分局,
文山區,WQA00083,景美里,臺北市文山區育英街17巷6號,"24.990507,121.538588",1,"66 ",文山第二分局,
文山區,WQA00088,景美里,臺北市文山區育英街2巷1弄12號,"24.991354,121.53898",1,"74 ",文山第二分局,
文山區,WQA00097,景美里,臺北市文山區育英街65巷15號,"24.99246,121.538527",1,"40 ",文山第二分局,
文山區,WQA00628,景美里,臺北市文山區萬慶街45號,"24.99334,121.538583",1,"1072 ",文山第二分局,
文山區,WQA01205,景美里,臺北市文山區萬慶街51巷11號,"24.992875,121.538231",1,"1096 ",文山第二分局,
文山區,WQA01341,景美里,臺北市文山區育英街79號,"24.992657,121.538814",1,"181 ",文山第二分局,
文山區,WQA01342,景美里,臺北市文山區育英街83號,"24.992837,121.538877",1,"136 ",文山第二分局,
文山區,WQA01071,景美里,臺北市文山區羅斯福路六段336號,"24.989781,121.539165",1,"382 ",文山第二分局,
文山區,WQA01073,景美里,臺北市文山區羅斯福路六段336號,"24.989781,121.539165",1,"306 ",文山第二分局,
文山區,WQA01074,景美里,臺北市文山區羅斯福路六段336號,"24.989781,121.539165",1,"884 ",文山第二分局,
文山區,WQA01075,景美里,臺北市文山區羅斯福路六段336號,"24.989781,121.539165",1,"578 ",文山第二分局,
文山區,WQA01112,景美里,臺北市文山區羅斯福路六段336號,"24.989781,121.539165",1,"1624 ",文山第二分局,
文山區,WQA01095,景美里,臺北市文山區羅斯福路六段276巷1號,"24.991354,121.539644",1,"54 ",文山第二分局,
文山區,WQA00267,景華里,臺北市文山區景華街7號,"24.995055,121.541738",1,"1914 ",文山第二分局,
文山區,WQA01161,景華里,臺北市文山區羅斯福路六段295號,"24.994301,121.541371",1,"494 ",文山第二分局,
文山區,WQA00261,景華里,臺北市文山區景美街3巷25號,"24.993677,121.541782",1,"440 ",文山第二分局,
文山區,WQA01179,景華里,"臺北市文山區景中街1號 ","24.993043,121.541484",1,"513 ",文山第二分局,
文山區,WQA01197,景華里,臺北市文山區景文街13-2號,"24.993252,121.541422",1,"1596 ",文山第二分局,
文山區,WQA01213,景華里,臺北市文山區景華街22巷6號,"24.994129,121.542086",3,"4421 ",文山第二分局,
文山區,WQA01269,景華里,臺北市文山區羅斯福路六段285號,"24.994571,121.541411",4,"960 ",文山第二分局,
文山區,WQA00379,景華里,臺北市文山區景興路168號,"24.993067,121.544239",1,"306 ",文山第二分局,
文山區,WQA00380,景華里,臺北市文山區景興路176號,"24.992948,121.544501",1,"1022 ",文山第二分局,
文山區,WQA00405,景華里,臺北市文山區景興路10巷1號,"24.997949,121.544355",1,"341 ",文山第二分局,
文山區,WQA00447,景華里,臺北市文山區景興路42巷4弄5號,"24.99744,121.543992",1,"341 ",文山第二分局,
文山區,WQA00448,景華里,臺北市文山區景興路42巷4弄5-8號,"24.99742,121.543261",1,"464 ",文山第二分局,
文山區,WQA00449,景華里,臺北市文山區景興路42巷4弄7號之3,"24.997555,121.543738",1,"182 ",文山第二分局,
文山區,WQA00450,景華里,臺北市文山區景興路42巷4弄7號,"24.997554,121.543975",1,"109 ",文山第二分局,
文山區,WQA01113,景華里,臺北市文山區景中街45號,"24.992757,121.544055",1,"234 ",文山第二分局,
文山區,WQA01225,景華里,臺北市文山區三福街76號,"24.997814,121.544088",1,"341 ",文山第二分局,
文山區,WQA01241,景華里,臺北市文山區景興路10巷2號,"24.998156,121.544076",1,"1385 ",文山第二分局,
文山區,WQA00372,景華里,臺北市文山區景興路12號,"24.997941,121.544548",1,"318 ",文山第二分局,
文山區,WQA00377,景華里,臺北市文山區景興路16號,"24.99782,121.544583",1,"88 ",文山第二分局,
文山區,WQA00382,景華里,臺北市文山區景興路2號,"24.998252,121.544476",1,"430 ",文山第二分局,
文山區,WQA00399,景華里,臺北市文山區景興路32號,"24.997319,121.544593",1,"78 ",文山第二分局,
文山區,WQA00400,景華里,臺北市文山區景興路40號,"24.997093,121.544587",1,"65 ",文山第二分局,
文山區,WQA00443,景華里,臺北市文山區景興路42巷2弄1號,"24.997069,121.544336",1,"245 ",文山第二分局,
文山區,WQA00445,景華里,臺北市文山區景興路42巷4弄1號1,"24.997132,121.544015",1,"266 ",文山第二分局,
文山區,WQA00446,景華里,臺北市文山區景興路42巷4弄1號之6,"24.997115,121.543491",1,"212 ",文山第二分局,
文山區,WQA00005,景華里,臺北市文山區景華里三福街26號,"24.996876,121.542289",1,"329 ",文山第二分局,
文山區,WQA00006,景華里,臺北市文山區三福街4巷1號,"24.996067,121.542173",1,"505 ",文山第二分局,
文山區,WQA00007,景華里,臺北市文山區三福街段4巷12號,"24.995899,121.542072",1,"200 ",文山第二分局,
文山區,WQA00008,景華里,臺北市文山區三福街4巷30號,"24.995896,121.542441",1,"129 ",文山第二分局,
文山區,WQA00009,景華里,臺北市文山區三福街4巷36號,"24.995889,121.542767",1,"77 ",文山第二分局,
文山區,WQA00286,景華里,臺北市文山區景華街13巷7號,"24.995577,121.541961",1,"280 ",文山第二分局,
文山區,WQA00444,景華里,臺北市文山區景興路42巷21弄2號,"24.997312,121.543133",1,"236 ",文山第二分局,
文山區,WQA00451,景華里,臺北市文山區景興路42巷8弄1號,"24.997123,121.542723",1,"254 ",文山第二分局,
文山區,WQA01140,景華里,臺北市文山區三福街4巷10號,"24.995884,121.541946",1,"190 ",文山第二分局,
文山區,WQA01267,景華里,臺北市文山區三福街12號,"24.996784,121.542188",1,"1100 ",文山第二分局,
文山區,WQA00266,景華里,臺北市文山區景華街17號,"24.995066,121.541974",1,"3333 ",文山第二分局,
文山區,WQA01162,景華里,臺北市文山區景華街42號之1,"24.994935,121.543308",1,"72 ",文山第二分局,
文山區,WQA00402,景華里,臺北市文山區景興路44號,"24.99709,121.544838",1,"2274 ",文山第二分局,
文山區,WQA00403,景華里,臺北市文山區景興路44號,"24.99709,121.544838",1,"1662 ",文山第二分局,
文山區,WQA00362,景慶里,臺北市文山區景福街230巷5號,"24.993414,121.539073",1,"413 ",文山第二分局,
文山區,WQA00616,景慶里,臺北市文山區萬慶街10號,"24.99236,121.540163",1,"34 ",文山第二分局,
文山區,WQA00617,景慶里,臺北市文山區萬慶街14號,"24.992415,121.54004",1,"86 ",文山第二分局,
文山區,WQA00619,景慶里,臺北市文山區萬慶街18號,"24.992546,121.539901",1,"685 ",文山第二分局,
文山區,WQA00623,景慶里,臺北市文山區萬慶街30號,"24.99293,121.539308",1,"61 ",文山第二分局,
文山區,WQA00624,景慶里,臺北市文山區萬慶街36號,"24.993175,121.538991",1,"64 ",文山第二分局,
文山區,WQA00625,景慶里,臺北市文山區萬慶街38-1號,"24.993393,121.538786",1,"66 ",文山第二分局,
文山區,WQA00626,景慶里,臺北市文山區萬慶街40號,"24.993434,121.538707",1,"70 ",文山第二分局,
文山區,WQA00627,景慶里,臺北市文山區萬慶街44號,"24.993511,121.538568",1,"72 ",文山第二分局,
文山區,WQA00629,景慶里,臺北市文山區萬慶街46-1號,"24.993607,121.5384",1,"49 ",文山第二分局,
文山區,WQA00630,景慶里,臺北市文山區萬慶街48號,"24.993644,121.538349",1,"57 ",文山第二分局,
文山區,WQA00631,景慶里,臺北市文山區萬慶街48-2號,"24.993805,121.538219",1,"57 ",文山第二分局,
文山區,WQA00632,景慶里,臺北市文山區萬慶街50號,"24.993898,121.538113",1,"54 ",文山第二分局,
文山區,WQA00638,景慶里,臺北市文山區萬慶街32巷1號,"24.99303,121.53917",1,"49 ",文山第二分局,
文山區,WQA00639,景慶里,臺北市文山區萬慶街32巷10號,"24.99332,121.539289",1,"93 ",文山第二分局,
文山區,WQA00640,景慶里,臺北市文山區萬慶街32巷3號,"24.993172,121.539151",1,"50 ",文山第二分局,
文山區,WQA00641,景慶里,臺北市文山區萬慶街32巷4號,"24.993198,121.539373",1,"249 ",文山第二分局,
文山區,WQA01067,景慶里,臺北市文山區羅斯福路六段204號,"24.993677,121.540826",1,"781 ",文山第二分局,
文山區,WQA01068,景慶里,臺北市文山區羅斯福路六段236號,"24.992341,121.540383",1,"48 ",文山第二分局,
文山區,WQA01094,景慶里,臺北市文山區羅斯福路六段232巷15號,"24.992972,121.539693",1,"84 ",文山第二分局,
文山區,WQA01157,景慶里,臺北市文山區羅斯福路六段216號,"24.993172,121.540704",4,"1589 ",文山第二分局,
文山區,WQA00321,景慶里,臺北市文山區景福街120號,"24.99668,121.536253",1,"53 ",文山第二分局,
文山區,WQA00322,景慶里,臺北市文山區景福街123號,"24.996724,121.536272",1,"169 ",文山第二分局,
文山區,WQA00323,景慶里,臺北市文山區景福街124號,"24.995864,121.535906",1,"109 ",文山第二分局,
文山區,WQA00324,景慶里,臺北市文山區里景福街133-1號,"24.996157,121.53608",1,"213 ",文山第二分局,
文山區,WQA00325,景慶里,臺北市文山區景福街134號,"24.995574,121.536178",1,"182 ",文山第二分局,
文山區,WQA00326,景慶里,臺北市文山區景福街137號,"24.995916,121.536081",1,"141 ",文山第二分局,
文山區,WQA00327,景慶里,臺北市文山區景福街141號,"24.995809,121.536216",1,"1056 ",文山第二分局,
文山區,WQA00328,景慶里,臺北市文山區景福街149號,"24.995636,121.536548",1,"392 ",文山第二分局,
文山區,WQA00337,景慶里,臺北市文山區景福街160號,"24.995003,121.536931",1,"829 ",文山第二分局,
文山區,WQA00352,景慶里,臺北市文山區景福街133巷10號,"24.996175,121.536274",1,"213 ",文山第二分局,
文山區,WQA00353,景慶里,臺北市文山區景福街133巷18號,"24.995994,121.536562",1,"177 ",文山第二分局,
文山區,WQA00354,景慶里,臺北市文山區景福街133巷22號,"24.995905,121.536683",1,"120 ",文山第二分局,
文山區,WQA00355,景慶里,臺北市文山區景福街133巷28號,"24.995802,121.536861",1,"36 ",文山第二分局,
文山區,WQA0503,景慶里,臺北市文山區溪口街129巷1號,"24.996458,121.536525",1,"125 ",文山第二分局,
文山區,WQA00504,景慶里,臺北市文山區溪口街129巷2號,"24.996527,121.536405",1,"206 ",文山第二分局,
文山區,WQA01279,景慶里,臺北市文山區景福街130號,"24.995653,121.536131",1,"230 ",文山第二分局,
文山區,WQA00345,景慶里,臺北市文山區景福街257號,"24.993621,121.539928",1,"600 ",文山第二分局,
文山區,WQA00363,景慶里,臺北市文山區景福街265巷1號,"24.993561,121.540182",1,"77 ",文山第二分局,
文山區,WQA00482,景慶里,臺北市文山區溪口街29號,"24.99457,121.540305",1,"312 ",文山第二分局,
文山區,WQA00483,景慶里,臺北市文山區溪口街41號,"24.99472,121.540032",1,"80 ",文山第二分局,
文山區,WQA00486,景慶里,臺北市文山區溪口街59號,"24.994992,121.539576",1,"48 ",文山第二分局,
文山區,WQA00488,景慶里,臺北市文山區溪口街69號,"24.99509,121.539383",1,"117 ",文山第二分局,
文山區,WQA00495,景慶里,臺北市文山區溪口街1巷12號,"24.994042,121.540435",1,"44 ",文山第二分局,
文山區,WQA00505,景慶里,臺北市文山區溪口街23巷4號,"24.994209,121.540347",1,"204 ",文山第二分局,
文山區,WQA00509,景慶里,臺北市文山區溪口街55巷2號,"24.994759,121.539509",1,"268 ",文山第二分局,
文山區,WQA00510,景慶里,臺北市文山區溪口街55巷1弄1號,"24.994609,121.539587",1,"140 ",文山第二分局,
文山區,WQA01156,景慶里,臺北市文山區溪口街55巷4弄16號,"24.99493,121.53894",1,"224 ",文山第二分局,
文山區,WQA01159,景慶里,臺北市文山區溪口街1巷5號,"24.994112,121.539917",1,"572 ",文山第二分局,
文山區,WQA00352,景慶里,臺北市文山區景福街133巷30號,"24.99566,121.536958",1,"2920 ",文山第二分局,
文山區,WQA00657,景慶里,臺北市文山區景福街133巷3弄2號,"24.996164,121.536582",1,"300 ",文山第二分局,
文山區,WQA00361,景慶里,臺北市文山區景福街223巷7號,"24.994899,121.538659",1,"205 ",文山第二分局,
文山區,WQA00481,景慶里,臺北市文山區溪口街109號,"24.996085,121.537582",1,"278 ",文山第二分局,
文山區,WQA00489,景慶里,臺北市文山區溪口街71-1號,"24.995221,121.539044",1,"830 ",文山第二分局,
文山區,WQA00492,景慶里,臺北市文山區溪口街93號,"24.995768,121.538112",1,"150 ",文山第二分局,
文山區,WQA00493,景慶里,臺北市文山區溪口街95-2號,"24.995909,121.53792",1,"45 ",文山第二分局,
文山區,WQA00494,景慶里,臺北市文山區溪口街99號,"24.995957,121.537775",1,"177 ",文山第二分局,
文山區,WQA00496,景慶里,臺北市文山區溪口街107巷2-3號,"24.995676,121.53734",1,"65 ",文山第二分局,
文山區,WQA00497,景慶里,臺北市文山區溪口街107巷9號,"24.995622,121.537493",1,"109 ",文山第二分局,
文山區,WQA00498,景慶里,臺北市文山區溪口街107巷1弄12號,"24.996189,121.53699",1,"96 ",文山第二分局,
文山區,WQA00499,景慶里,臺北市文山區溪口街107巷1弄3號,"24.995916,121.537184",1,"449 ",文山第二分局,
文山區,WQA00500,景慶里,臺北市文山區溪口街107巷1弄4號,"24.996012,121.537363",1,"81 ",文山第二分局,
文山區,WQA00501,景慶里,臺北市文山區溪口街107巷1弄8號,"24.996089,121.537207",1,"37 ",文山第二分局,
文山區,WQA00502,景慶里,臺北市文山區溪口街107巷2弄4號,"24.995697,121.537277",1,"60 ",文山第二分局,
文山區,WQA01175,景慶里,臺北市文山區溪口街85巷3號,"24.995121,121.538363",1,"317 ",文山第二分局,
文山區,WQA01239,景慶里,臺北市文山區溪口街107巷1弄10號,"24.996137,121.537109",1,"113 ",文山第二分局,
文山區,WQA01259,景慶里,臺北市文山區溪口街107巷2號,"24.995968,121.53751",1、2,"141 ",文山第二分局,
文山區,WQA00338,景慶里,臺北市文山區景福街208號,"24.994033,121.538385",2,"248 ",文山第二分局,
文山區,WQA00339,景慶里,臺北市文山區景福街210號,"24.994012,121.53849",1,"160 ",文山第二分局,
文山區,WQA00342,景慶里,臺北市文山區景福街228號,"24.993779,121.538984",1,"125 ",文山第二分局,
文山區,WQA00344,景慶里,臺北市文山區景福街244號,"24.993486,121.539813",1,"93 ",文山第二分局,
文山區,WQA00360,景慶里,臺北市文山區景福街223巷1號,"24.994661,121.538441",1,"638 ",文山第二分局,
文山區,WQA00491,景慶里,臺北市文山區溪口街89號,"24.995638,121.538394",1,"525 ",文山第二分局,
文山區,WQA00511,景慶里,臺北市文山區溪口街85巷12號,"24.994821,121.538208",1,"1458 ",文山第二分局,
文山區,WQA00512,景慶里,臺北市文山區溪口街85巷28號,"24.994778,121.53818",1,"224 ",文山第二分局,
文山區,WQA00513,景慶里,臺北市文山區溪口街85巷5號,"24.995055,121.538318",1,"57 ",文山第二分局,
文山區,WQA00514,景慶里,臺北市文山區溪口街85巷10弄1號,"24.995041,121.53809",1,"82 ",文山第二分局,
文山區,WQA00515,景慶里,臺北市文山區溪口街85巷10弄12號,"24.995346,121.537867",1,"145 ",文山第二分局,
文山區,WQA00516,景慶里,臺北市文山區溪口街85巷7弄2號,"24.9949,121.538298",1,"98 ",文山第二分局,
文山區,WQA00517,景慶里,臺北市文山區溪口街85巷7弄5號,"24.994941,121.538492",1,"57 ",文山第二分局,
文山區,WQA00518,景慶里,臺北市文山區溪口街91巷2號,"24.995488,121.53792",1,"26 ",文山第二分局,
文山區,WQA00519,景慶里,臺北市文山區溪口街91巷2-1號,"24.995612,121.537989",1,"142 ",文山第二分局,
文山區,WQA01198,景慶里,臺北市文山區景福街220號,"24.993858,121.538768",1,"300 ",文山第二分局,
文山區,WQA01344,景慶里,臺北市文山區景福街200號,"24.994164,121.538163",2,"256 ",文山第二分局,
文山區,WQA00340,景慶里,臺北市文山區景福街225號,"24.994114,121.538745",1,"1921 ",文山第二分局,
文山區,WQA00341,景慶里,臺北市文山區景福街225號,"24.994114,121.538745",1,"1154 ",文山第二分局,
文山區,WQA00064,萬年里,臺北市文山區汀州路四段19號,"25.009999,121.536784",1,"417 ",文山第二分局,
文山區,WQA00065,萬年里,臺北市文山區汀州路四段45號,"25.009212,121.537023",1,"257 ",文山第二分局,
文山區,WQA00066,萬年里,臺北市文山區汀州路四段75號,"25.008096,121.537479",1,"284 ",文山第二分局,
文山區,WQA00067,萬年里,臺北市文山區汀州路四段83號,"25.008054,121.537481",1,"461 ",文山第二分局,
文山區,WQA00974,萬年里,臺北市文山區羅斯福路五段2號,"25.009687,121.537246",1,"558 ",文山第二分局,
文山區,WQA00981,萬年里,臺北市文山區羅斯福路五段24號,"25.009217,121.537412",1,"189 ",文山第二分局,
文山區,WQA00985,萬年里,臺北市文山區羅斯福路五段28號,"25.009132,121.537441",1,"189 ",文山第二分局,
文山區,WQA01101,萬年里,臺北市文山區羅斯福路四段204號,"25.010805,121.536644",1,"173 ",文山第二分局,
文山區,WQA01102,萬年里,臺北市文山區羅斯福路四段210號,"25.010422,121.537064",1,"245 ",文山第二分局,
文山區,WQA01111,萬年里,臺北市文山區羅斯福路四段200號,"25.010805,121.536644",3,"1313 ",文山第二分局,
文山區,WQA01117,萬年里,臺北市文山區汀州路四段35號,"25.009484,121.536901",1,"766 ",文山第二分局,
文山區,WQA01105,萬年里,臺北市文山區羅斯福路五段88號,"25.007525,121.538231",1,"2284 ",文山第二分局,
文山區,WQA01190,萬年里,臺北市文山區羅斯福路四段206巷2號,"25.010435,121.536885",1,"660 ",文山第二分局,
文山區,WQA01142,萬年里,臺北市文山區汀州路四段88號,"25.007839,121.537176",1,"1346 ",文山第二分局,
文山區,WQA01227,萬年里,臺北市文山區羅斯福路四段202號,"25.010805,121.536644",1,"213 ",文山第二分局,
文山區,WQA00539,萬年里,臺北市文山區羅斯福路五段150巷28號,"25.006758,121.538179",1,"230 ",文山第二分局,
文山區,WQA00542,萬年里,臺北市文山區羅斯福路五段92巷1弄6號,"25.006699,121.53849",1,"106 ",文山第二分局,
文山區,WQA00543,萬年里,臺北市文山區羅斯福路五段92巷1弄9號,"25.006723,121.538621",1,"253 ",文山第二分局,
文山區,WQA00554,萬年里,臺北市文山區汀州路四段85巷21號,"25.006671,121.537544",1,"81 ",文山第二分局,
文山區,WQA00545,萬年里,臺北市文山區汀州路四段85巷19號,"25.006753,121.537583",1,"88 ",文山第二分局,
文山區,WQA00546,萬年里,臺北市文山區汀州路四段85巷14弄4號,"25.006899,121.537355",1,"937 ",文山第二分局,
文山區,WQA00553,萬年里,臺北市文山區汀州路四段85巷14弄2號,"25.006878,121.537431",1,"64 ",文山第二分局,
文山區,WQA00548,萬年里,臺北市文山區汀州路四段85巷9號,"25.007166,121.537632",1,"93 ",文山第二分局,
文山區,WQA00549,萬年里,臺北市文山區汀州路四段85巷7號,"25.007214,121.537638",1,"61 ",文山第二分局,
文山區,WQA00550,萬年里,臺北市文山區州路四段85巷5號,"25.007355,121.537703",1,"100 ",文山第二分局,
文山區,WQA00551,萬年里,臺北市文山區汀州路四段85巷3號,"25.007411,121.53767",1,"130 ",文山第二分局,
文山區,WQA00552,萬年里,臺北市文山區汀州路四段85巷3號,"25.007411,121.53767",1,"257 ",文山第二分局,
文山區,WQA00553,萬年里,臺北市文山區汀州路四段85巷21號,"25.006671,121.537544",1,"108 ",文山第二分局,
文山區,WQA00554,萬年里,臺北市文山區汀州路四段85巷17號,"25.006838,121.537591",1,"220 ",文山第二分局,
文山區,WQA00555,萬年里,臺北市文山區汀州路四段85巷16號,"25.00676,121.53742",1,"237 ",文山第二分局,
