電腦編號,建築物名稱,鄉鎮市區,村里別,地址,地下樓層,可容納人數,轄管分局
XX1375," 大樓"," 新興區",長驛里,高雄市新興區南台路99號,1,85.15,新興分局
QJ0593," 大樓"," 前金區",青山里,高雄市前金區瑞源路16號,1,191.61,新興分局
XX1376," 大樓"," 新興區",德望里,高雄市新興區達仁街101號,1,118.16,新興分局
XX1377,合作金庫," 新興區",建華里,高雄市新興區七賢二路110號,3,668.69,新興分局
XX1378," 大樓"," 新興區",東坡里,高雄市新興區大同一路116號,1,131.92,新興分局
XX1379," 大樓"," 新興區",順昌里,高雄市新興區七賢一路37號,2,309.79,新興分局
QJ0594," 大樓"," 前金區",長生里,高雄市前金區民生二路89號,2,195.52,新興分局
XX1380," 大樓"," 新興區",建華里,高雄市新興區河南二路46號,1,71.7,新興分局
XX1381," 大樓"," 新興區",東坡里,高雄市新興區林森一路165號,3,1576.89,新興分局
XX1382," 大樓"," 新興區",長驛里,高雄市新興區自立二路150號,2,276.37,新興分局
XX1383," 大樓"," 新興區",德望里,高雄市新興區達仁街32號,1,169.36,新興分局
XX1384," 大樓"," 新興區",德望里,高雄市新興區達仁街20號,2,844.89,新興分局
QJ0596," 大樓"," 前金區",東金里,高雄市前金區自強一路22號,2,960.99,新興分局
XX1385," 大樓"," 新興區",光耀里,高雄市新興區東海街73號,1,257.73,新興分局
XX1386," 大樓"," 新興區",榮治里,高雄市新興區大同一路185號,2,355.72,新興分局
QJ0597,漢來大飯店," 前金區",榮復里,高雄市前金區成功一路266號,7,7538.07,新興分局
XX1387," 大樓"," 前金區",振成里,高雄市新興區文化路103號,1,104.01,新興分局
XX1388," 大樓"," 新興區",仁聲里,高雄市新興區仁愛一街102號,2,374.67,新興分局
XX1389," 大樓"," 新興區",開平里,高雄市新興區開封路377號,1,200.33,新興分局
XX1390," 大樓"," 新興區",開平里,高雄市新興區開封路379號,1,325.02,新興分局
XX1391," 大樓"," 新興區",振成里,高雄市新興區新田路100號,2,1905.4,新興分局
QJ0599," 大樓"," 前金區",草江里,高雄市前金區中華三路196號,1,196.03,新興分局
XX1392," 大樓"," 新興區",秋山里,高雄市新興區明星街52號,1,81.12,新興分局
QJ0600," 大樓"," 前金區",北金里,高雄市前金區中華三路217號,2,391.04,新興分局
QJ0601," 大樓"," 前金區",北金里,高雄市前金區八德二路196號,2,654.14,新興分局
XX1393," 大樓"," 新興區",德生里,高雄市新興區復興二路316號,3,2688.92,新興分局
QJ0603," 大樓"," 前金區",新生里,高雄市前金區鼎盛街84號,2,356.08,新興分局
QJ0604," 大樓"," 前金區",北金里,高雄市前金區中華三路247號,1,457.55,新興分局
XX1394," 大樓"," 新興區",德望里,高雄市新興區東海街188號,1,352.01,新興分局
QJ0605," 大樓"," 前金區",林投里,高雄市前金區中正四路215號,4,2800.72,新興分局
XX1395," 大樓"," 新興區",愛平里,高雄市新興區林森一路195號,1,125.21,新興分局
QJ0606," 大樓"," 前金區",民生里,高雄市前金區大同二路20號,2,594.32,新興分局
QJ0607," 大樓"," 前金區",新生里,高雄市前金區河南二路158號,2,4115.26,新興分局
XX1396," 大樓"," 新興區",德望里,高雄市新興區復興一路18號,1,171.15,新興分局
XX1397," 大樓"," 新興區",成功里,高雄市新興區忠孝一路291號,1,66.84,新興分局
QJ0609," 大樓"," 前金區",國民里,高雄市前金區河東路176號,5,2063.97,新興分局
XX1398," 大樓"," 新興區",振華里,高雄市新興區新田路23號,1,198.97,新興分局
XX1399," 大樓"," 新興區",明莊里,高雄市新興區中山橫路42號,1,281.97,新興分局
XX1400," 大樓"," 新興區",漢民里,高雄市新興區新興路67號,1,185.14,新興分局
XX1401," 大樓"," 新興區",漢民里,高雄市新興區新興路55號,1,90.2,新興分局
XX1402," 國泰世華銀行 新興分行"," 新興區",德望里,高雄市新興區中正三路55號之1,4,1750.42,新興分局
XX1403," 大樓"," 新興區",建華里,高雄市新興區八德二路90號,1,239.96,新興分局
XX1404," 大樓"," 新興區",玉衡里,高雄市新興區文橫一路5巷30號,1,165.22,新興分局
QJ0610," 大樓"," 前金區",長城里,高雄市前金區中正四路118號,1,577.57,新興分局
QJ0611," 大樓"," 前金區",民生里,高雄市前金區文武二街196號,1,233.52,新興分局
XX1405," 大樓"," 新興區",建華里,高雄市新興區中山一路279號,2,484.98,新興分局
XX1406," 大樓"," 新興區",秋山里,高雄市新興區七賢二路21號,2,402.06,新興分局
XX1407," 大樓"," 新興區",開平里,高雄市新興區錦田路113號,1,3220.13,新興分局
XX1408," 大樓"," 新興區",浩然里,高雄市新興區五福二路65號,1,733.57,新興分局
QJ0613," 大樓"," 前金區",民生里,高雄市前金區文武二街210號,1,172.37,新興分局
QJ0614," 大樓"," 前金區",新生里,高雄市前金區七賢二路366號,2,506.69,新興分局
XX1409," 大樓"," 新興區",長驛里,高雄市新興區明星街70號之1,1,268.49,新興分局
QJ0615," 大樓"," 前金區",文東里,高雄市前金區中華四路302號,1,484.83,新興分局
XX1410,福華大飯店股份有限公司," 新興區",中東里,高雄市新興區七賢一路311號,5,2987.64,新興分局
QJ0616," 大樓"," 前金區",草江里,高雄市前金區七賢二路157號,3,435.77,新興分局
XX1414," 大樓"," 新興區",開平里,高雄市新興區七賢一路302號,4,1792.79,新興分局
QJ0617," 大樓"," 前金區",後金里,高雄市前金區成功一路436號,3,1197.88,新興分局
QJ0618," 大樓"," 前金區",榮復里,高雄市前金區允文街75號,1,210.3,新興分局
XX1415," 大樓"," 新興區",華聲里,高雄市新興區大同一路21號,1,81.63,新興分局
XX1416," 大樓"," 新興區",華聲里,高雄市新興區忠孝一路186號,1,123.2,新興分局
XX1417," 大樓"," 新興區",黎明里,高雄市新興區南華橫一路14號之1,2,461.52,新興分局
XX1418,高雄市政府警察局新興分局," 新興區",東坡里,高雄市新興區中山一路100號,2,723.6,新興分局
XX1420," 大樓"," 新興區",振華里,高雄市新興區民享街74之1號,1,188.28,新興分局
QJ0619,前金區前金幼稚園," 前金區",林投里,高雄市前金區大同二路76號,1,829.47,新興分局
QJ0620," 大樓"," 前金區",青山里,高雄市前金區中華三路86號,1,475.59,新興分局
XX1421," 大樓"," 新興區",文昌里,高雄市新興區尚義街132號,1,344.23,新興分局
XX1422," 大樓"," 新興區",興昌里,高雄市新興區民族二路95號,4,1383.48,新興分局
XX1423," 大樓"," 新興區",振華里,高雄市新興區民享街108號,1,183.77,新興分局
QJ0621," 大樓"," 前金區",新生里,高雄市前金區河東路300號,3,334.2,新興分局
XX1424," 大樓"," 新興區",蕉園里,高雄市新興區林森一路158巷25號,1,101.93,新興分局
QJ0623," 大樓"," 前金區",民生里,高雄市前金區自強二路188號,1,163.78,新興分局
XX1425," 大樓"," 新興區",成功里,高雄市新興區忠孝一路320巷11之2號,1,124.65,新興分局
QJ0624,太子名邸," 前金區",文東里,高雄市前金區仁義街281號,2,496.59,新興分局
XX1426,高雄市立新興國民中學," 新興區",玉衡里,高雄市新興區五福二路218號,1,2339.68,新興分局
XX1427," 大樓"," 新興區",德生里,高雄市新興區復興二路356號,1,313,新興分局
XX1428,高雄基督徒七賢路禮拜堂," 新興區",黎明里,高雄市新興區七賢一路467之1號,1,595.69,新興分局
XX1429," 大樓"," 新興區",永寧里,高雄市新興區五福二路166號,1,204.37,新興分局
XX1430,高雄市稅捐稽徵處," 新興區",德望里,高雄市新興區中正三路25號,4,3461.76,新興分局
XX1431," 大樓"," 新興區",文昌里,高雄市新興區中正二路222號,3,670.84,新興分局
XX1432," 大樓"," 新興區",興昌里,高雄市新興區信守街172號,2,384.34,新興分局
QJ0625," 大樓"," 前金區",青山里,高雄市前金區新盛二街87號,1,275.37,新興分局
XX1433," 大樓"," 新興區",興昌里,高雄市新興區七賢一路178號,2,293.19,新興分局
XX1434,交通部電信總局," 新興區",開平里,高雄市新興區錦田路142號,1,266.62,新興分局
XX1435," 大樓"," 新興區",開平里,高雄市新興區洛陽街66號,4,3183.55,新興分局
XX1436," 大樓"," 新興區",開平里,高雄市新興區興邦路88號,2,1245.69,新興分局
QJ0626," 大樓"," 前金區",博孝里,高雄市前金區河東路10號,3,562.19,新興分局
XX1437," 大樓"," 新興區",中東里,高雄市新興區六合一路90之1號,1,235.33,新興分局
XX1438," 大樓"," 新興區",德望里,高雄市新興區達仁街89號,2,302.01,新興分局
XX1440," 大樓"," 新興區",德望里,高雄市新興區復興一路10號,3,1018.61,新興分局
XX1441,高雄市立高雄高級商業職業學校," 新興區",浩然里,高雄市新興區五福二路3號,2,2171.32,新興分局
XX1442," 大樓"," 新興區",德政里,高雄市新興區忠孝一路262號,1,903.74,新興分局
QJ0628," 大樓"," 前金區",青山里,高雄市前金區中正四路111號,4,1374.5,新興分局
XX1443," 大樓"," 新興區",蕉園里,高雄市新興區球庭路46號之1,2,404.81,新興分局
QJ0629,中華電信高雄營運處," 前金區",草江里,高雄市前金區新盛一街57號,2,524.59,新興分局
XX1444," 大樓"," 新興區",文昌里,高雄市新興區民族二路38號,5,2469.58,新興分局
XX1445," 大樓"," 新興區",興昌里,高雄市新興區中東街201號,2,287.82,新興分局
XX1446," 大樓"," 新興區",華聲里,高雄市新興區林森一路134號,1,114.24,新興分局
XX1447," 大樓"," 新興區",榮治里,高雄市新興區民生二路36號,7,1402.87,新興分局
QJ0630," 大樓"," 前金區",社東里,高雄市前金區民生二路129號,4,1017.88,新興分局
XX1448," 大樓"," 新興區",德生里,高雄市新興區五福一路140號,5,2652.89,新興分局
XX1449," 大樓"," 新興區",長驛里,高雄市新興區民主路59號之1,2,800.39,新興分局
QJ0631,中華電信高雄營運處," 前金區",新生里,高雄市前金區河南二路167號,3,1703.59,新興分局
XX1450," 大樓"," 新興區",德望里,高雄市新興區黃海街188號,1,132.7,新興分局
XX1451," 大樓"," 新興區",仁聲里,高雄市新興區復興一路1號,2,239.83,新興分局
XX1452,高雄市政府社會局," 新興區",浩然里,高雄市新興區復興二路286號,1,565.33,新興分局
XX1453," 大樓"," 新興區",長驛里,高雄市新興區明星街71號,1,461.48,新興分局
XX1454," 大樓"," 新興區",成功里,高雄市新興區忠孝一路322號,2,936.99,新興分局
XX1455," 大樓"," 新興區",仁聲里,高雄市新興區中正三路69號,3,717.29,新興分局
QJ0632," 大樓"," 前金區",東金里,高雄市前金區東金里永恆街12號之1,1,300.54,新興分局
QJ0633," 大樓"," 前金區",榮復里,高雄市前金區允文街51號,2,469.49,新興分局
XX1456," 大樓"," 新興區",新江里,高雄市新興區南華路196號,2,289.76,新興分局
QJ0634," 大樓"," 前金區",博孝里,高雄市前金區市中一路15號之1,1,451.21,新興分局
XX1457,透天," 新興區",開平里,高雄市新興區八德一路125號,1,324.32,新興分局
QJ0635," 大樓"," 前金區",林投里,高雄市前金區前金二街30號,1,4298.54,新興分局
XX1458,大統百貨企業股份有限公司," 新興區",玉衡里,高雄市新興區五福二路262號,2,2159.57,新興分局
QJ0636," 大樓"," 前金區",社西里,高雄市前金區市中一路105號,1,199.1,新興分局
QJ0637," 大樓"," 前金區",青山里,高雄市前金區新盛二街86號,3,2843.97,新興分局
QJ0638,台灣基督長老教會," 前金區",長城里,高雄市前金區六合二路121號,1,477.59,新興分局
QJ0639," 大樓"," 前金區",國民里,高雄市前金區市中一路166號,1,239.36,新興分局
QJ0640," 大樓"," 前金區",新生里,高雄市前金區河南二路150號,2,1778.62,新興分局
QJ0641," 大樓"," 前金區",新生里,高雄市前金區鼎盛街88號,2,1877.75,新興分局
QJ0643," 大樓"," 前金區",榮復里,高雄市前金區五福三路68號,3,915.03,新興分局
QJ0644," 大樓"," 前金區",新生里,高雄市前金區市中一路268號,2,1203.36,新興分局
XX1459," 大樓"," 新興區",愛平里,高雄市新興區興華路67號,2,2799.27,新興分局
QJ0646," 大樓"," 前金區",復元里,高雄市前金區中華三路65號,3,700.96,新興分局
XX1461," 大樓"," 新興區",德望里,高雄市新興區黃海街171號,1,201.41,新興分局
QJ0649," 大樓"," 前金區",民生里,高雄市前金區文武二街200號,2,673.37,新興分局
QJ0651," 大樓"," 前金區",新生里,高雄市前金區新生里市中一路232號,2,1082.03,新興分局
XX1462,高雄市新興區信義國民小學," 新興區",興昌里,高雄市新興區中正三路32號,1,1376.45,新興分局
QJ0652," 大樓"," 前金區",長生里,高雄市前金區自強二路50巷12號,3,1979.65,新興分局
QJ0653,大立精品百貨," 前金區",文西里,高雄市前金區五福三路57號,6,2579.41,新興分局
XX1463," 大樓"," 新興區",振成里,高雄市新興區林森一路41號,4,530.74,新興分局
QJ0654," 大樓"," 前金區",東金里,高雄市前金區旺盛街28號,2,878.01,新興分局
QJ0655," 大樓"," 前金區",長城里,高雄市前金區新盛一街28號,3,1888.24,新興分局
QJ0656," 大樓"," 前金區",文東里,高雄市前金區仁義街293號,2,407.52,新興分局
XX1467," 大樓"," 新興區",開平里,高雄市新興區興邦路62號,1,413.1,新興分局
XX1468," 大樓"," 新興區",南港里,高雄市新興區七賢一路420號,1,609.75,新興分局
XX1469," 大樓"," 新興區",開平里,高雄市新興區同心路25號,3,2117.54,新興分局
XX1470," 大樓"," 新興區",新江里,高雄市新興區七賢一路510號,4,823.11,新興分局
QJ0658,法務部調查局," 前金區",後金里,高雄市前金區成功一路428號,2,1687.48,新興分局
XX1471," 大樓"," 新興區",黎明里,高雄市新興區林森一路237號,2,285.1,新興分局
QJ0660," 大樓"," 前金區",國民里,高雄市前金區民生二路200號,5,2382.44,新興分局
QJ0662," 大樓"," 前金區",長城里,高雄市前金區中正四路100號,1,531.56,新興分局
QJ0663," 大樓"," 前金區",復元里,高雄市前金區文武二街138號,2,589.83,新興分局
QJ0665," 大樓"," 前金區",新生里,高雄市前金區七賢二路289號,4,692.03,新興分局
XX1472," 大樓"," 新興區",成功里,高雄市新興區忠孝一路271號,3,465.16,新興分局
XX1475," 大樓"," 新興區",振華里,高雄市新興區民享街109號,2,588.67,新興分局
XX1477," 大樓"," 新興區",永寧里,高雄市新興區五福二路136號,5,765.1,新興分局
XX1482," 大樓"," 新興區",東坡里,高雄市新興區球庭路68號,2,340.55,新興分局
QJ0670," 大樓"," 前金區",新生里,高雄市前金區七賢二路288號,3,553.51,新興分局
QJ0673," 大樓"," 前金區",文西里,高雄市前金區文西里光明街1號,2,175.32,新興分局
QJ0675," 大樓"," 前金區",社東里,高雄市前金區社東里自強二路51號,3,627.39,新興分局
XX1484," 大樓"," 新興區",建華里,高雄市新興區建興里八德二路70號,3,749.5,新興分局
XX1485," 大樓"," 新興區",德生里,高雄市新興區德生里復興街22號,2,904.84,新興分局
QJ0679,中華郵政股份有限公司," 前金區",長興里,高雄市前金區六合二路147號,4,1205,新興分局
XX1487," 大樓"," 新興區",文昌里,高雄市新興區民族二路72號,6,2158.94,新興分局
QJ0680," 大樓"," 前金區",長生里,高雄市前金區長生街8號,5,630.92,新興分局
QJ0681," 大樓"," 前金區",新生里,高雄市前金區自強一路83巷21號,3,669.74,新興分局
XX1488," 大樓"," 新興區",華聲里,高雄市新興區新興路41號,1,382.78,新興分局
QJ0684," 大樓"," 前金區",榮復里,高雄市前金區青年二路150號,3,371.3,新興分局
XX1489," 大樓"," 新興區",新江里,高雄市新興區中山一路280號,4,646.71,新興分局
QJ0685," 大樓"," 前金區",民生里,高雄市前金區中華三路103號,3,545.61,新興分局
XX1493,透天," 新興區",德生里,高雄市新興區光華一路383號,1,11.48,新興分局
XX1494," 大樓"," 新興區",成功里,高雄市新興區復興一路89號之1,3,1115.49,新興分局
QJ0688," 大樓"," 前金區",青山里,高雄市前金區中華三路106號,7,1093.94,新興分局
QJ0689," 大樓"," 前金區",新生里,高雄市前金區旺盛街46號,3,669.74,新興分局
XX1497," 大樓"," 新興區",南港里,高雄市新興區林森一路252號,3,617.24,新興分局
XX1500," 大樓"," 新興區",秋山里,高雄市新興區七賢二路39號,3,494.35,新興分局
XX1503," 大樓"," 新興區",明莊里,高雄市新興區自立二路86號,5,787.12,新興分局
XX1508," 大樓"," 新興區",浩然里,高雄市新興區復興二路161號之1,3,578.9,新興分局
QJ0692," 大樓"," 前金區",東金里,高雄市前金區東金里六合二路161號,3,524.11,新興分局
QJ0695," 大樓"," 前金區",新生里,高雄市前金區新生里七賢二路358號,3,347.33,新興分局
QJ0698," 大樓"," 前金區",新生里,高雄市前金區七賢二路397號,3,552.66,新興分局
XX1511," 大樓"," 新興區",玉衡里,高雄市新興區玉衡里民生一路345號之1,3,778.49,新興分局
XX1514," 大樓"," 新興區",秋山里,高雄市新興區七賢二路57號,5,784.3,新興分局
QJ0701," 大樓"," 前金區",林投里,高雄市前金區成功一路412號,4,2491.32,新興分局
QJ0705," 大樓"," 前金區",長興里," 高雄市前金區新盛一街21號",3,2075.55,新興分局
QJ0706," 大樓"," 前金區",青山里," 高雄市前金區大同一路270號",5,5647.95,新興分局
QJ0707," 大樓"," 前金區",青山里," 高雄市前金區自立二路35號",3,395.07,新興分局
QJ0708," 大樓"," 前金區",長生里," 高雄市前金區五福三路38號",1,373.82,新興分局
QJ0704," 大樓"," 前金區",新生里," 高雄市前金區旺盛街126號",3,2775.39,新興分局
QJ0709," 大樓"," 前金區",文西里," 高雄市前金區光明街2號",4,2120.92,新興分局
XX1519," 大樓"," 新興區",愛平里," 高雄市新興區愛平里六合一路129號",2,378.18,新興分局
XX1521,駱駝旅棧股份有限公司," 新興區",新江里," 高雄市新興區中山一路306號",2,186.12,新興分局
XX1522," 大樓"," 新興區",順昌里," 高雄市新興區七賢一路1號",3,382.54,新興分局
XX1525,比歐旅館事業有限公司," 新興區",玉衡里," 高雄市新興區玉衡里中山一路14之26號",2,239.65,新興分局
XX1527,民生高峰會," 新興區",漢民里," 高雄市新興區民生一路362號",5,4847.75,新興分局
XX1528," 大樓"," 新興區",順昌里," 高雄市新興區七賢一路121號",7,614.77,新興分局
XX1529," 大樓"," 新興區",文昌里," 高雄市新興區中正二路196號",6,654.01,新興分局
XX1530," 大樓"," 新興區",南港里," 高雄市新興區八德一路210號",4,2151.36,新興分局
XX1531,忠孝醫院," 新興區",成功里," 高雄市新興區忠孝一路255號",2,106.13,新興分局
XX1532,仁愛逸捷," 新興區",仁聲里," 高雄市新興區仁愛一街86號",2,725.58,新興分局
QJ0710,郡都," 前金區",民生里," 高雄市前金區中正四路169號",4,3178.68,新興分局
QJ0711,福懋真湛真美館," 前金區",長生里," 高雄市前金區光復三街39號",4,2574.68,新興分局
XX1533,仰德-漾," 新興區",文昌里," 高雄市新興區中正二路186號",3,1090.68,新興分局
QJ0712," 大樓"," 前金區",三川里," 高雄市前金區七賢二路148號",6,7845,新興分局
QJ0713,達麗東京," 前金區",草江里," 高雄市前金區瑞源路101號暨六合二路98～112等號",6,10290.24,新興分局
QJ0714,國泰O2," 前金區",復元里," 高雄市前金區民生二路88號",6,8917.93,新興分局
QJ0715,福懋真湛-湛美館," 前金區",長生里," 高雄市前金區光復二街17號",3,2829.9,新興分局
QJ0716,文雄苑," 前金區",社西里," 高雄市前金區市中一路100號",3,4089.87,新興分局
QJ0717,捷韻都馨-城馨," 前金區",草江里," 高雄市前金區七賢二路193-10號",4,1479.8,新興分局
XX1534,愛上海樂," 新興區",永寧里," 高雄市新興區復興二路215號",4,2257.92,新興分局
QJ0718,城韻," 前金區",草江里," 高雄市前金區新盛二街89號",3,1521.66,新興分局
XX1535,明森msa," 新興區",東坡里," 高雄市新興區中山一路56號",2,257.98,新興分局
XX1536,高雄CBD經貿中心," 新興區",文昌里," 高雄市新興區六合路182號",6,7799.22,新興分局
YH0392,金桔村公司,鹽埕區,教仁里,高雄市鹽埕區建國四路197號,"  1 ",101,鹽埕分局
YH0393,春翠名廈,鹽埕區,教仁里,高雄市鹽埕區新樂街245號,"  1 ",322,鹽埕分局
YH0402,春樹行公司,鹽埕區,港都里,高雄市鹽埕區瀨南街43號,"  1 ",164,鹽埕分局
YH0406,港都金第,鹽埕區,江西里,高雄市鹽埕區建國四路145號,"  1 ",125,鹽埕分局
YH0410,麗景名廈,鹽埕區,教仁里,高雄市鹽埕區大安街115號,"  1 ",275,鹽埕分局
YH0411,協勝發大樓,鹽埕區,教仁里,高雄市鹽埕區建國四路175號,"  2 ",471,鹽埕分局
YH0413,御城大樓,鹽埕區,中山里,高雄市鹽埕區中山里五福四路307號,"  1 ",233,鹽埕分局
YH0416,蘭亭家園,鹽埕區,江南里,高雄市鹽埕區瀨南街30號,"  1 ",211,鹽埕分局
YH0418,駿德大樓,鹽埕區,江西里,高雄市鹽埕區五福四路295號,"  1 ",132,鹽埕分局
YH0420,石上大樓,鹽埕區,新樂里,高雄市鹽埕區瀨南街166之2號,"  2 ",246,鹽埕分局
YH0421,德耀大廈,鹽埕區,瀨南里,高雄市鹽埕區富野路25號,"  1 ",199,鹽埕分局
YH0423,鹽埕長老教會,鹽埕區,港都里,高雄市鹽埕區必忠街225號,"  1 ",180,鹽埕分局
YH0427,七海大亨,鹽埕區,港都里,高雄市鹽埕區必忠街248號,"  1 ",190,鹽埕分局
YH0428,派維爾公司,鹽埕區,港都里,高雄市鹽埕區必忠街247號,"  1 ",104,鹽埕分局
YH0430,高市動產質借所,鹽埕區,港都里,高雄市鹽埕區新興街40號,"  1 ",427,鹽埕分局
YH0431,慶安居大樓,鹽埕區,教仁里,高雄市鹽埕區新興街73號之1,"  1 ",325,鹽埕分局
YH0433,麗晶大廈,鹽埕區,中山里,高雄市鹽埕區大仁路196號,"  1 ",260,鹽埕分局
YH0435,彰化商銀,鹽埕區,新樂里,高雄市鹽埕區大勇路85號,"  1 ",784,鹽埕分局
YH0438,華南商銀,鹽埕區,新樂里,高雄市鹽埕區五福四路178號,"  2 ",913,鹽埕分局
YH0441,鹽埕寶第大樓,鹽埕區,江南里,高雄市鹽埕區堀江街31號之1,"  1 ",483,鹽埕分局
YH0442,鹽埕國寶大樓,鹽埕區,新樂里,高雄市鹽埕區鹽埕街10號,"  1 ",716,鹽埕分局
YH0443,七賢大亨,鹽埕區,港都里,高雄市鹽埕區七賢三路60號,"  1 ",428,鹽埕分局
YH0444,真善美大樓,鹽埕區,中原里,高雄市鹽埕區七賢三路196號,"  1 ",327,鹽埕分局
YH0446,鹽埕學苑大樓,鹽埕區,新樂里,高雄市鹽埕區鹽埕街5號之1,"  1 ",203,鹽埕分局
YH0450,海揚大樓-必信區,鹽埕區,新豐里,高雄市鹽埕區新興街6號," 1、2",1698,鹽埕分局
YH0452,海揚大樓-七賢區,鹽埕區,新豐里,高雄市鹽埕區新興街2號," 1、2",3284,鹽埕分局
YH0461,塩旅社,鹽埕區,港都里,高雄市鹽埕區七賢三路58號,"  1 ",107,鹽埕分局
YH0462,天子閣飯店,鹽埕區,中原里,高雄市鹽埕區七賢三路128號,"  1 ",288,鹽埕分局
YH0394,透天,鹽埕區,南端里,高雄市鹽埕區公園二路95之1號,"  1 ",29,鹽埕分局
YH0395,瑞銅大樓,鹽埕區,育仁里,高雄市鹽埕區大智路122號,"  1 ",226,鹽埕分局
YH0399,鹽埕國小,鹽埕區,河濱里,高雄市鹽埕區必忠街186號,"  1 ",1715,鹽埕分局
YH0401,國泰鹽埕大樓,鹽埕區,光明里,高雄市鹽埕區大勇路106號,"  3 ",599,鹽埕分局
YH0403,海洋美景大樓,鹽埕區,沙地里,高雄市鹽埕區必忠街39號之1,"  2 ",1219,鹽埕分局
YH0408,花旗銀行大樓,鹽埕區,河濱里,高雄市鹽埕區五福四路111號,"  3 ",475,鹽埕分局
YH0409,榮耀一生大樓,鹽埕區,光明里,高雄市鹽埕區光榮街72號之1,"  1 ",244,鹽埕分局
YH0419,鹽埕江山,鹽埕區,光明里,高雄市鹽埕區大仁路1號,"  1 ",260,鹽埕分局
YH0422,個性雅居大樓,鹽埕區,光明里,高雄市鹽埕區莒光街213號,"  1 ",187,鹽埕分局
YH0432,戀戀鹽埕大廈,鹽埕區,光明里,高雄市鹽埕區莒光街159號,"  1 ",685,鹽埕分局
YH0436,高雄市鹽埕區公所,鹽埕區,光明里,高雄市鹽埕區大仁路6號,"  2 ",2043,鹽埕分局
YH0439,華王儷園,鹽埕區,育仁里,高雄市鹽埕區五福四路16號,"  1 ",196,鹽埕分局
YH0447,星光城市,鹽埕區,沙地里,高雄市鹽埕區五福四路3號,"  4 ",1609,鹽埕分局
YH0448,光榮國小,鹽埕區,育仁里,高雄市鹽埕區大智路150號,"  1 ",371,鹽埕分局
YH0453,愛河灣大廈,鹽埕區,光明里,高雄市鹽埕區大仁路27號,"  1 ",304,鹽埕分局
YH0454,福容大飯店,鹽埕區,南端里,高雄市鹽埕區五福四路45號,"  3 ",1148,鹽埕分局
YH0456,海霸王股份有限公司,鹽埕區,新化里,高雄市鹽埕區大義街1號,"  1 ",1881,鹽埕分局
YH0457,鹽埕國中,鹽埕區,育仁里,高雄市鹽埕區新樂街46號,"  1 ",1305,鹽埕分局
YH0458,港灣麗池大樓,鹽埕區,南端里,高雄市鹽埕區五福四路81號,"  1 ",687,鹽埕分局
YH0460,高雄愛河智選假日酒店,鹽埕區,光明里,高雄市鹽埕區大智路129號,"  2 ",116,鹽埕分局
YH0464,鹽埕風華大樓,鹽埕區,光明里,高雄市鹽埕區大智路145號,"  1 ",140,鹽埕分局
YH0391,喜樂復興教會,鹽埕區,府北里,高雄市鹽埕區大勇路183巷5號,"  1 ",23,鹽埕分局
YH0396,陳富大樓,鹽埕區,府北里,高雄市鹽埕區富野路70號,"  1 ",160,鹽埕分局
YH0397,陳富大樓,鹽埕區,府北里,高雄市鹽埕區富野路68號,"  1 ",133,鹽埕分局
YH0398,大裕首席寶座大廈,鹽埕區,府北里,高雄市鹽埕區七賢二路472號,"  1 ",326,鹽埕分局
YH0404,巴中聖掏沙旅館,鹽埕區,府北里,高雄市鹽埕區七賢二路425號,"  1 ",474,鹽埕分局
