電腦編號,建築物名稱,鄉鎮市區,村里別,地址,地下樓層,可容納人數,轄管分局
LY3959,一般建築(華廈),苓雅區,林中里,高雄市苓雅區廣東一街35號,"  1 ",115,苓雅分局
LY3960,一般建築(華廈),苓雅區,五福里,高雄市苓雅區福德二路260號,"  1 ",334,苓雅分局
LY3961,中正國小,苓雅區,正大里,高雄市苓雅區輔仁路100號,"  1 ",149,苓雅分局
LY3963,君富名廈,苓雅區,苓昇里,高雄市苓雅區昇平街104號,"  1 ",309,苓雅分局
LY3964,首長寶座大廈,苓雅區,普天里,高雄市苓雅區民權一路26巷1號之1,"  4 ",1090,苓雅分局
LY3965,望子成龍,苓雅區,林榮里,高雄市苓雅區英明路176號,"  2 ",1468,苓雅分局
LY3966,國家海景名廈,苓雅區,意誠里,高雄市苓雅區新光路142號,"  2 ",641,苓雅分局
LY3967,一般建築(華廈),苓雅區,民主里,高雄市苓雅區憲昌路53巷1之1號,"  1 ",262,苓雅分局
LY3968,中正觀邸大樓,苓雅區,正大里,高雄市苓雅區輔仁路128號,"  1 ",807,苓雅分局
LY3969,成功國小,苓雅區,苓東里,高雄市苓雅區華新街59號,"  1 ",875,苓雅分局
LY3971,一般建築(華廈),苓雅區,林中里,高雄市苓雅區五權街240之4號,"  1 ",222,苓雅分局
LY3972,名揚四海大廈,苓雅區,同慶里,高雄市苓雅區四維二路52號,"  1 ",1926,苓雅分局
LY3973,甜蜜麗園,苓雅區,福東里,高雄市苓雅區武嶺街50巷36號,"  1 ",768,苓雅分局
LY3974,三多貴族大廈,苓雅區,普天里,高雄市苓雅區三多二路348號,"  1 ",212,苓雅分局
LY3975,一般建築(華廈),苓雅區,安祥里,高雄市苓雅區中正二路56巷7號,"  1 ",239,苓雅分局
LY3976,歡喜新家,苓雅區,永康里,高雄市苓雅區四維一路92號,"  1 ",290,苓雅分局
LY3977,海景180大樓,苓雅區,苓雅里,高雄市苓雅區四維四路178號,"  2 ",710,苓雅分局
LY3978,陽光大飯店,苓雅區,城西里,高雄市苓雅區中華四路75號,"  2 ",282,苓雅分局
LY3979,松之國大廈,苓雅區,永康里,高雄市苓雅區福安路33號,"  2 ",866,苓雅分局
LY3980,大帝國舞廳,苓雅區,城東里,高雄市苓雅區中華四路140號,"  1 ",1142,苓雅分局
LY3981,三禾麗堡,苓雅區,文昌里,高雄市苓雅區文昌路62號,"  1 ",616,苓雅分局
LY3982,鳳凰怡園華廈,苓雅區,林安里,高雄市苓雅區惠安街48號,"  2 ",784,苓雅分局
LY3983,凱景富邸,苓雅區,正大里,高雄市苓雅區心正路5號,"  2 ",831,苓雅分局
LY3987,松之國大廈,苓雅區,永康里,高雄市苓雅區福安路21號,"  1 ",140,苓雅分局
LY3989,一般建築(華廈),苓雅區,安祥里,高雄市苓雅區泰豐街40號,"  1 ",198,苓雅分局
LY3992,一般建築(華廈),苓雅區,正心里,高雄市苓雅區正大路79號,"  1 ",174,苓雅分局
LY3993,歡喜大樓,苓雅區,正大里,高雄市苓雅區心正路28號,"  1 ",85,苓雅分局
LY3994,一般建築(華廈),苓雅區,安祥里,高雄市苓雅區中正二路56巷3號,"  1 ",234,苓雅分局
LY3995,尊客大樓,苓雅區,林圍里,高雄市苓雅區泉州街81號地下層,"  1 ",205,苓雅分局
LY3996,曾外科診所,苓雅區,正文里,高雄市苓雅區建國一路175之5號,"  1 ",279,苓雅分局
LY3997,貴族歐斯麥,苓雅區,正道里,高雄市苓雅區正大路33號,"  1 ",179,苓雅分局
LY3998,歡喜成家,苓雅區,建軍里,高雄市苓雅區澄清路173號,"  1 ",1006,苓雅分局
LY3999,土地銀行苓雅分行,苓雅區,日中里,高雄市苓雅區忠孝二路18號,"  2 ",788,苓雅分局
LY4001,民權雅砌大廈,苓雅區,普照里,高雄市苓雅區民權一路39巷40號,"  1 ",452,苓雅分局
LY4002,聯邦銀行,苓雅區,鼓中里,高雄市苓雅區四維四路30號,"  2 ",1777,苓雅分局
LY4003,中山凱悅大廈,苓雅區,人和里,高雄市苓雅區中山二路483號,"  2 ",260,苓雅分局
LY4004,南和興產辦公大樓,苓雅區,林中里,高雄市苓雅區和平一路87號,"  2 ",1899,苓雅分局
LY4005,苓雅大樓,苓雅區,美田里,高雄市苓雅區青年一路193號,"  2 ",569,苓雅分局
LY4008,百星尊爵大樓,苓雅區,普天里,高雄市苓雅區四維二路331號,"  2 ",468,苓雅分局
LY4009,溫莎宮廷大廈,苓雅區,正大里,高雄市苓雅區建國一路113之2號,"  2 ",966,苓雅分局
LY4010,家和萬世(高雄銀行1樓),苓雅區,五權里,高雄市苓雅區建國一路199號,"  2 ",1683,苓雅分局
LY4011,啟安你和我大廈,苓雅區,普照里,高雄市苓雅區復興二路22號,"  1 ",610,苓雅分局
LY4012,太極雲弧大廈,苓雅區,人和里,高雄市苓雅區仁義街166號,"  2 ",205,苓雅分局
LY4013,民權特區大樓,苓雅區,普照里,高雄市苓雅區民權一路39巷11號,"  1 ",392,苓雅分局
LY4014,靜軒大廈,苓雅區,仁政里,高雄市苓雅區仁智街117號,"  1 ",157,苓雅分局
LY4016,住宅大賞,苓雅區,城北里,高雄市苓雅區興中二路146號,"  1 ",425,苓雅分局
LY4017,四維公寓,苓雅區,林泉里,高雄市苓雅區四維二路110之6號,"  1 ",208,苓雅分局
LY4018,四維公寓,苓雅區,林泉里,高雄市苓雅區四維二路110之5號,"  1 ",145,苓雅分局
LY4019,諾貝爾大樓,苓雅區,意誠里,高雄市苓雅區新光路48號,"  5 ",5745,苓雅分局
LY4020,九福電子遊藝場,苓雅區,人和里,高雄市苓雅區中山二路455號,"  1 ",1227,苓雅分局
LY4021,百立皇冠大樓,苓雅區,林富里,高雄市苓雅區青年一路29號,"  4 ",2143,苓雅分局
LY4024,中正文化DC大樓,苓雅區,林安里,高雄市苓雅區光華一路321號,"  1 ",289,苓雅分局
LY4025,高雄市政府國民住宅處,苓雅區,林靖里,高雄市苓雅區四維一路157號,"  2 ",1344,苓雅分局
LY4026,高雄市政府國民住宅處,苓雅區,林靖里,高雄市苓雅區德安街3巷12號,"  2 ",4144,苓雅分局
LY4027,高雄市政府國民住宅處,苓雅區,林靖里,高雄市苓雅區德安街7巷11號,"  2 ",2767,苓雅分局
LY4028,鳳凰宏園,苓雅區,正道里,高雄市苓雅區福德一路48巷1號,"  1 ",1243,苓雅分局
LY4029,一般建築(華廈),苓雅區,同慶里,高雄市苓雅區凱旋二路55號,"  1 ",124,苓雅分局
LY4030,社會局長青綜合服務中心,苓雅區,林德里,高雄市苓雅區四維二路51號,"  2 ",2665,苓雅分局
LY4031,麗尊酒店,苓雅區,林安里,高雄市苓雅區五福一路105號,"  4 ",1057,苓雅分局
LY4032,憲政首府大樓,苓雅區,民主里,高雄市苓雅區憲政路233巷1號,"  2 ",1109,苓雅分局
LY4033,高雄市立凱旋醫院,苓雅區,奏捷里,高雄市苓雅區凱旋二路130號,"  3 ",13627,苓雅分局
LY4034,漢巢PC,苓雅區,苓洲里,高雄市苓雅區允文街133號,"  1 ",182,苓雅分局
LY4036,一般建築(華廈),苓雅區,日中里,高雄市苓雅區永樂街91號,"  1 ",114,苓雅分局
LY4037,一般建築(華廈),苓雅區,林中里,高雄市苓雅區光華一路100巷13號,"  1 ",98,苓雅分局
LY4038,苓雅區行政中心,苓雅區,晴朗里,高雄市苓雅區民權一路85號,"  4 ",4993,苓雅分局
LY4039,三商美邦人壽大樓,苓雅區,正大里,高雄市苓雅區中正一路192號,"  3 ",1184,苓雅分局
LY4041,崑庭雲星頂大廈,苓雅區,人和里,高雄市苓雅區仁義街151號,"  2 ",476,苓雅分局
LY4043,維士比大樓,苓雅區,尚義里,高雄市苓雅區中正二路175號,"  5 ",1052,苓雅分局
LY4044,高雄師範大學附屬中學,苓雅區,同慶里,高雄市苓雅區凱旋二路89號,"  1 ",1056,苓雅分局
LY4045,活動中心管委會,苓雅區,田西里,高雄市苓雅區青年二路101號,"  1 ",509,苓雅分局
LY4046,自然人大廈,苓雅區,福東里,高雄市苓雅區三多一路35號,"  3 ",899,苓雅分局
LY4047,哈佛世家大樓,苓雅區,民主里,高雄市苓雅區樂仁路107號,"  2 ",1019,苓雅分局
LY4048,聖田首府社區,苓雅區,晴朗里,高雄市苓雅區復興二路128號,"  2 ",448,苓雅分局
LY4049,同慶社區,苓雅區,奏捷里,高雄市苓雅區同慶路2號,"  1 ",1339,苓雅分局
LY4050,太普top大樓,苓雅區,苓洲里,高雄市苓雅區新田路391號,"  3 ",1060,苓雅分局
LY4051,中正綠園大樓,苓雅區,正道里,高雄市苓雅區建國一路64巷56號,"  2 ",735,苓雅分局
LY4052,中正公園館,苓雅區,福東里,高雄市苓雅區武智街58號,"  2 ",1101,苓雅分局
LY4054,阮綜合醫院健檢中心,苓雅區,鼓中里,高雄市苓雅區永昌街49號,"  1 ",165,苓雅分局
LY4055,大統和平店,苓雅區,安祥里,高雄市苓雅區和平一路218號,"  5 ",3127,苓雅分局
LY4058,85大樓,苓雅區,意誠里,高雄市苓雅區自強三路7號B之48,"  5 ",8051,苓雅分局
LY4060,中正生活館,苓雅區,正大里,高雄市苓雅區中正一路188號,"  2 ",388,苓雅分局
LY4063,歌德商旅,苓雅區,正義里,高雄市苓雅區建國一路55號,"  1 ",461,苓雅分局
LY4066,聖田大樓,苓雅區,廣澤里,高雄市苓雅區四維三路251號,"  5 ",1137,苓雅分局
LY4067,百立首府帝國大廈,苓雅區,晴朗里,高雄市苓雅區民權一路87號,"  3 ",1329,苓雅分局
LY4068,一般建築(華廈),苓雅區,民主里,高雄市苓雅區建國一路348號,"  1 ",103,苓雅分局
LY4069,國泰人壽四維財經大樓,苓雅區,晴朗里,高雄市苓雅區四維三路6號,"  5 ",1772,苓雅分局
LY4071,遠東百貨,苓雅區,意誠里,高雄市苓雅區三多四路21號,"  5 ",4730,苓雅分局
LY4073,圓夢大樓,苓雅區,正言里,高雄市苓雅區建民路171號,"  1 ",212,苓雅分局
LY4074,友為實業故份公司(好樂迪ktv),苓雅區,意誠里,高雄市苓雅區中華四路2號,"  4 ",606,苓雅分局
LY4075,阮綜合醫院,苓雅區,鼓中里,高雄市苓雅區四維四路136號,"  4 ",1025,苓雅分局
LY4077,天主教聖功醫院,苓雅區,民主里,高雄市苓雅區建國一路352號,"  4 ",1698,苓雅分局
LY4079,高雄師範大學附屬中學,苓雅區,同慶里,高雄市苓雅區凱旋二路89號,"  1 ",1351,苓雅分局
LY4080,琢真園,苓雅區,城東里,高雄市苓雅區仁德街29號,"  3 ",1061,苓雅分局
LY4081,一般建築(華廈),苓雅區,尚義里,高雄市苓雅區尚志街17號,"  1 ",140,苓雅分局
LY4082,中正之星大廈,苓雅區,正大里,高雄市苓雅區中正一路230號,"  2 ",300,苓雅分局
LY4084,城揚大樓,苓雅區,城東里,高雄市苓雅區興中二路35號,"  2 ",1176,苓雅分局
LY4085,美麗party住宅大樓,苓雅區,城東里,高雄市苓雅區仁義街23號,"  2 ",969,苓雅分局
LY4086,文化師苑社區,苓雅區,同慶里,高雄市苓雅區同慶里和平一路138號,"  2 ",3828,苓雅分局
LY4087,同慶師苑,苓雅區,同慶里,高雄市苓雅區同慶里同慶路82號,"  2 ",2254,苓雅分局
LY4088,實踐大學,苓雅區,苓東里,高雄市苓雅區苓南路2號,"  3 ",1003,苓雅分局
LY4090,和平賞,苓雅區,福地里,高雄市苓雅區和平一路76號,"  2 ",674,苓雅分局
LY4092,強崧音響,苓雅區,正文里,高雄市苓雅區建國一路167之2號,"  3 ",821,苓雅分局
LY4093,太子文化,苓雅區,林德里,高雄市苓雅區四維二路53號,"  2 ",3256,苓雅分局
LY4094,新四維大樓,苓雅區,普天里,高雄市苓雅區普天里四維二路329號,"  3 ",369,苓雅分局
LY4095,苓雅香榭大樓,苓雅區,正心里,高雄市苓雅區輔仁路345號,"  2 ",937,苓雅分局
LY4098,武昌教會,苓雅區,普天里,高雄市苓雅區民權一路38號,"  2 ",815,苓雅分局
LY4100,新馥華大廈,苓雅區,普天里,高雄市苓雅區三多二路308號,"  4 ",572,苓雅分局
LY4102,文學大道,苓雅區,林貴里,高雄市苓雅區英祥街42號,"  3 ",1376,苓雅分局
LY4105,中信房屋,苓雅區,中正里,高雄市苓雅區林南街27巷20號,"  4 ",641,苓雅分局
LY4106,至善一品大樓,苓雅區,正大里,高雄市苓雅區中正一路100號,"  4 ",1151,苓雅分局
LY4107,愛上悅讀,苓雅區,苓洲里,高雄市苓雅區光明街89號,"  2 ",747,苓雅分局
LY4109,柏林愛樂,苓雅區,苓洲里,高雄市苓雅區光明街83號,"  3 ",576,苓雅分局
LY4114,仰哲大樓,苓雅區,博仁里,高雄市苓雅區五福三路117號,"  3 ",1420,苓雅分局
LY4115,民生富韻大樓,苓雅區,尚義里,高雄市苓雅區光華一路210號,"  4 ",342,苓雅分局
LY4116,民生富韻大樓,苓雅區,尚義里,高雄市苓雅區光華一路210號,"  4 ",342,苓雅分局
LY4119,歐遊汽車旅館,苓雅區,正義里,高雄市苓雅區建國一路73號,"  1 ",1395,苓雅分局
LY4120,蘇黎世大樓,苓雅區,田西里,高雄市苓雅區自強三路177號,"  2 ",369,苓雅分局
LY4121,鳳凰交響曲大廈,苓雅區,日中里,高雄市苓雅區仁愛三街225號,"  2 ",1968,苓雅分局
LY4122,品學之道,苓雅區,林貴里,高雄市苓雅區英祥街46號,"  3 ",1292,苓雅分局
LY4129,四維國小,苓雅區,林富里,高雄市苓雅區青年一路103號,"  1 ",1257,苓雅分局
LY4130,福懋鼎盛大樓,苓雅區,田西里,高雄市苓雅區青年二路75號,"  4 ",643,苓雅分局
LY4131,都廳苑大樓,苓雅區,普照里,高雄市苓雅區民權一路63號,"  3 ",8099,苓雅分局
LY4132,福懋賦語大樓,苓雅區,林西里,高雄市苓雅區五權街137號,"  3 ",391,苓雅分局
LY4136,福懋首耀大樓,苓雅區,普天里,高雄市苓雅區三多二路372號,"  5 ",548,苓雅分局
LY4141,陽光大飯店,苓雅區,城西里,高雄市苓雅區中華四路71號,"  2 ",355,苓雅分局
LY4142,一般建築(華廈),苓雅區,林華里,高雄市苓雅區和平二路369號,"  1 ",137,苓雅分局
LY4143,裕藏富邑大樓,苓雅區,建軍里,高雄市苓雅區正仁里至誠路73號,"  1 ",948,苓雅分局
LY4144,太普君品大樓,苓雅區,普照里,高雄市苓雅區興中一路120號,"  3 ",1326,苓雅分局
LY4145,極品大樓,苓雅區,林圍里,高雄市苓雅區福建街308號,"  2 ",392,苓雅分局
LY4147,天潤大樓,苓雅區,正大里,高雄市苓雅區中正一路226之2號,"  4 ",978,苓雅分局
LY4148,康橋商旅,苓雅區,苓昇里,高雄市苓雅區青年二路169號,"  1 ",307,苓雅分局
